"","zone","year","country","la","ttwa","pop","inc.n","noninc.n","dist_main","dist_nearest","crime","live.in","geo","pm25","work","area"
"4891","S01004891",2009,"Scotland","North Lanarkshire","Glasgow",860,265,595,19343.6230443543,19343.6230443543,453,2127,5472,2103,4425.50904728561,91876.1183382794
"4892","S01004892",2009,"Scotland","North Lanarkshire","Glasgow",721,20,701,17534.1530003017,17534.1530003017,6065,6221,2256,361.5,2820.97480024319,321575.536867917
"4893","S01004893",2009,"Scotland","North Lanarkshire","Glasgow",725,165,560,18971.3891202616,18971.3891202616,33,3359,5101,1016,5066.15800444267,550264.766290836
"4894","S01004894",2009,"Scotland","North Lanarkshire","Glasgow",740,150,590,18455.0081499344,18455.0081499344,1500,3011,4005,1016,4393.54437271925,401707.706515543
"4895","S01004895",2009,"Scotland","North Lanarkshire","Glasgow",840,175,665,20018.5589454303,20018.5589454303,710,3720,4324,2103,3299.29036776363,249568.979158431
"4896","S01004896",2009,"Scotland","North Lanarkshire","Glasgow",874,130,744,16859.9367211619,16859.9367211619,4354,3007,3030,1410,2873.68416573826,185559.24710077
"4897","S01004897",2009,"Scotland","North Lanarkshire","Glasgow",597,20,577,17405.8508150785,17405.8508150785,6369,5111,2815,1410,2788.22997195051,241838.859736517
"4898","S01004898",2009,"Scotland","North Lanarkshire","Glasgow",917,160,757,20682.2229304067,20682.2229304067,1916,3468,2678,3410.5,2340.69143865307,215267.5
"4899","S01004899",2009,"Scotland","North Lanarkshire","Glasgow",701,75,626,20281.8254158295,20281.8254158295,1462,5302,4796,3410.5,3001.35110984485,233704.500400022
"4900","S01004900",2009,"Scotland","North Lanarkshire","Glasgow",962,20,942,18160.6857854266,18160.6857854266,6033,6409,1737,361.5,2946.95656294314,353300.611178547
"4901","S01004901",2009,"Scotland","North Lanarkshire","Glasgow",746,205,541,19897.9704108682,19897.9704108682,1674,1745,5493,2103,3579.92273318772,96204.8192172572
"4902","S01004902",2009,"Scotland","North Lanarkshire","Glasgow",716,140,576,19195.9064175065,19195.9064175065,4912,3144,3990,1016,4268.82849153247,89709.8260542771
"4903","S01004903",2009,"Scotland","North Lanarkshire","Glasgow",616,35,581,18553.3721994057,18553.3721994057,6493,5821.5,1464,1646.5,3429.14442547912,136095.623837401
"4904","S01004904",2009,"Scotland","North Lanarkshire","Glasgow",941,245,696,19629.647341221,19629.647341221,2261,2036,4244,1329.5,3811.91827933314,445602.001549989
"4905","S01004905",2009,"Scotland","North Lanarkshire","Glasgow",996,165,831,21019.2345927714,21019.2345927714,2550,3674,3528,3059.5,2104.58971442304,240182.796676502
"4906","S01004906",2009,"Scotland","North Lanarkshire","Glasgow",818,145,673,20091.0055449777,20091.0055449777,949,3482.5,5468,1329.5,3327.26137211249,122365.010082737
"4907","S01004907",2009,"Scotland","North Lanarkshire","Glasgow",814,30,784,17588.9642445012,17588.9642445012,5337,5950,3961,448.5,2491.97860186758,260352.350961087
"4908","S01004908",2009,"Scotland","North Lanarkshire","Glasgow",628,90,538,21518.331644128,21518.331644128,3105,2836,3202,3600,1678.86484543582,90220.1373247504
"4909","S01004909",2009,"Scotland","North Lanarkshire","Glasgow",832,85,747,20474.4142368569,20474.4142368569,3942,3376.5,4009,3059.5,2876.96082469005,256643
"4910","S01004910",2009,"Scotland","North Lanarkshire","Glasgow",817,105,712,21864.5659114079,21864.5659114079,2359,4875,3120,3600,1550.08125744887,129924.370785594
"4911","S01004911",2009,"Scotland","North Lanarkshire","Glasgow",987,45,942,19016.0899774068,19016.0899774068,6145,5907,1056,782,2412.74860436234,1211301.88502328
"4912","S01004912",2009,"Scotland","North Lanarkshire","Glasgow",719,130,589,21542.4787008904,21542.4787008904,1702,1858,5938,3600,1869.8464925709,292586.185433447
"4913","S01004913",2009,"Scotland","North Lanarkshire","Glasgow",623,130,493,16933.1418200401,16933.1418200401,4852,1303,1997,2747,1743.93118592468,189305.842794597
"4914","S01004914",2009,"Scotland","North Lanarkshire","Glasgow",662,50,612,17769.9804246246,17769.9804246246,6383,5845,2965,448.5,1989.86242177132,159635.69066527
"4915","S01004915",2009,"Scotland","North Lanarkshire","Glasgow",587,115,472,19914.7984178672,19914.7984178672,4038,2148,2248,1329.5,3176.62402543495,213224.49759993
"4916","S01004916",2009,"Scotland","North Lanarkshire","Glasgow",660,140,520,20317.1773862431,20317.1773862431,1531,1754,4838,1329.5,3033.38415741459,309712.959210411
"4917","S01004917",2009,"Scotland","North Lanarkshire","Glasgow",562,15,547,19416.0466553709,19416.0466553709,6051,6005,1221,374,2953.59080259243,105595.995511024
"4918","S01004918",2009,"Scotland","North Lanarkshire","Glasgow",701,50,651,18066.8366961913,18066.8366961913,6397,6003,2093,1646.5,1994.00628747661,126455.363853904
"4919","S01004919",2009,"Scotland","North Lanarkshire","Glasgow",633,145,488,21658.6901359625,21658.6901359625,1403,2815,6074,3600,1975.31264047453,117620.686943755
"4920","S01004920",2009,"Scotland","North Lanarkshire","Glasgow",869,160,709,21993.4693438597,21993.4693438597,3812,1625,4183,3600,1739.4435872832,117378.160122812
"4921","S01004921",2009,"Scotland","North Lanarkshire","Glasgow",640,135,505,21495.2405863714,21495.2405863714,1455,4485,5141,811,2088.6351400648,117638.5
"4922","S01004922",2009,"Scotland","North Lanarkshire","Glasgow",717,25,692,19812.88463918,19812.88463918,5450,6470,1611,334.5,2857.23952479333,210163.059793632
"4923","S01004923",2009,"Scotland","North Lanarkshire","Glasgow",1040,105,935,19352.0649929609,19352.0649929609,5569,5638,1091,2383.5,2668.37030089304,175235.204390477
"4924","S01004924",2009,"Scotland","North Lanarkshire","Glasgow",762,100,662,22076.8132149136,22076.8132149136,3195,4690,3027,3156.5,1889.32314112194,180178.5
"4925","S01004925",2009,"Scotland","North Lanarkshire","Glasgow",550,90,460,20225.1164415854,20225.1164415854,2392,4935,3331,334.5,3001.62213376556,426599.961517423
"4926","S01004926",2009,"Scotland","North Lanarkshire","Glasgow",995,25,970,19777.8095405946,19777.8095405946,6027,6180,830,2383.5,2366.54585780977,385226.444788521
"4927","S01004927",2009,"Scotland","North Lanarkshire","Glasgow",905,25,880,22430.7766824524,22430.7766824524,6200,5306,1259,3156.5,1893.999911046,191668.869980853
"4928","S01004928",2009,"Scotland","North Lanarkshire","Glasgow",1444,45,1399,19048.615915131,19048.615915131,6134,6434,672,1474,1590.38082915487,2609476.15621014
"4929","S01004929",2009,"Scotland","North Lanarkshire","Glasgow",628,15,613,22230.4899175614,22230.4899175614,3477,5851,1138,1738,1916.44274637415,3591130.93419461
"4930","S01004930",2009,"Scotland","North Lanarkshire","Glasgow",637,145,492,17263.4680679838,17263.4680679838,1920,1544,3424,3080,1385.42845097776,150892.977953157
"4931","S01004931",2009,"Scotland","North Lanarkshire","Glasgow",1050,205,845,17648.1879952987,17648.1879952987,3414,1773,3220,3663,1429.33260941284,166563.368294246
"4932","S01004932",2009,"Scotland","North Lanarkshire","Glasgow",723,190,533,17522.0085897641,17522.0085897641,1581,1563,5722,3080,1619.08885589433,180258.95190585
"4933","S01004933",2009,"Scotland","North Lanarkshire","Glasgow",854,160,694,18082.0342069434,18082.0342069434,1967,3955,1760,3663,1242.03240941814,306716.978646467
"4934","S01004934",2009,"Scotland","North Lanarkshire","Glasgow",661,120,541,17967.3120280501,17967.3120280501,1844,1753,4659,3663,1367.34108174283,130366.372308863
"4935","S01004935",2009,"Scotland","North Lanarkshire","Glasgow",767,15,752,16967.1292906703,16967.1292906703,1305,5390,2974,3080,1334.49606880855,495274.254508839
"4936","S01004936",2009,"Scotland","North Lanarkshire","Glasgow",871,185,686,17822.9018236062,17822.9018236062,966,3250,5583,3890,1603.80140305976,687980.355143955
"4937","S01004937",2009,"Scotland","North Lanarkshire","Glasgow",538,165,373,17816.3684730128,17816.3684730128,2917,1464,1188,3775,1182.11536906247,11214474.8198761
"4938","S01004938",2009,"Scotland","North Lanarkshire","Glasgow",691,130,561,17177.5813819486,17177.5813819486,1654,3597,2929,4324.5,1243.82614202363,160634.93298766
"4939","S01004939",2009,"Scotland","North Lanarkshire","Glasgow",556,130,426,17814.2652438561,17814.2652438561,2424,1461,5465,3517,1522.75519008692,114403.915817826
"4940","S01004940",2009,"Scotland","North Lanarkshire","Glasgow",515,55,460,17565.4774046051,17565.4774046051,3071,2415,3798,3517,1437.18464387906,166245.271035874
"4941","S01004941",2009,"Scotland","North Lanarkshire","Glasgow",630,160,470,17423.3573292291,17423.3573292291,2278,1831,1816,4324.5,1066.06722356146,130206.5
"4942","S01004942",2009,"Scotland","North Lanarkshire","Glasgow",945,75,870,17936.7011445505,17936.7011445505,4952,3275,2909,3517,1249.2060320285,244031.79915391
"4943","S01004943",2009,"Scotland","North Lanarkshire","Glasgow",943,130,813,16009.4062541265,16009.4062541265,3913,3318,1297,4789,576.898992476304,20783927.2464359
"4944","S01004944",2009,"Scotland","North Lanarkshire","Glasgow",494,50,444,21074.4733463729,21074.4733463729,4803,3938,705,4866,501.760884667556,4054726.1798737
"4945","S01004945",2009,"Scotland","North Lanarkshire","Glasgow",683,75,608,18185.0320493008,18185.0320493008,3900,4038,4780,5217,1386.49958904294,19133371.9464006
"4946","S01004946",2009,"Scotland","Orkney Islands","Orkney Islands",657,50,607,NA,144483.045362065,6281,2814,92,6149,26.9299642013827,41133249.3902185
"4947","S01004947",2009,"Scotland","Orkney Islands","Orkney Islands",679,45,634,NA,141699.21698818,6298,4467,124,6095,58.1264310453328,29099239.6747183
"4948","S01004948",2009,"Scotland","Orkney Islands","Orkney Islands",520,40,480,NA,146293.169586789,2311,1361,3001,6216,510.107492128981,4157920.70923604
"4949","S01004949",2009,"Scotland","Orkney Islands","Orkney Islands",611,45,566,NA,143733.801837794,6388,2969,147,6214,56.935755953061,57628431.5758409
"4950","S01004950",2009,"Scotland","Orkney Islands","Orkney Islands",572,30,542,NA,148819.226416711,5868,4069,172,6087,50.2862897106531,31532839.113627
"4951","S01004951",2009,"Scotland","Orkney Islands","Orkney Islands",661,90,571,NA,145857.402996799,6460,2231,1408,6052,381.66747164807,256189.849299162
"4952","S01004952",2009,"Scotland","Orkney Islands","Orkney Islands",1069,85,984,NA,148912.812844699,5603,5611,1389,5246,1459.20501439136,489983.20277292
"4953","S01004953",2009,"Scotland","Orkney Islands","Orkney Islands",795,75,720,NA,149256.650747876,5024,3083,1818,4281,1953.79755944278,177850.783702387
"4954","S01004954",2009,"Scotland","Orkney Islands","Orkney Islands",742,105,637,NA,149479.294184837,5809,3540,823,4234,1449.16171885312,166111.8587245
"4955","S01004955",2009,"Scotland","Orkney Islands","Orkney Islands",608,65,543,NA,149552.134867997,3271,2208,1258,4234,1903.67324951464,299156.495089164
"4956","S01004956",2009,"Scotland","Orkney Islands","Orkney Islands",751,65,686,NA,147411.735706379,5534,3621,768,6125,287.197739091961,11597251.640158
"4957","S01004957",2009,"Scotland","Orkney Islands","Orkney Islands",693,15,678,NA,149661.595612919,6302,5096,343,6124,1376.71583247741,27688447.9510277
"4958","S01004958",2009,"Scotland","Orkney Islands","Orkney Islands",1018,130,888,NA,149397.265241191,2347,2812,2263,4281,2089.54872127374,748375.297107673
"4959","S01004959",2009,"Scotland","Orkney Islands","Orkney Islands",607,95,512,NA,149708.731064412,723,794,2489,4281,2388.15757421279,247983.157072497
"4960","S01004960",2009,"Scotland","Orkney Islands","Orkney Islands",595,55,540,NA,150068.50423778,4614,2422,2006,4234,2108.584904433,281675.382648787
"4961","S01004961",2009,"Scotland","Orkney Islands","Orkney Islands",632,60,572,NA,150419.262315332,1922,1927,1107,5025,1794.4950657079,251345.896315171
"4962","S01004962",2009,"Scotland","Orkney Islands","Orkney Islands",630,25,605,NA,150197.426443803,6123,6153,552,5745,1455.93797624098,7914506.32042142
"4963","S01004963",2009,"Scotland","Orkney Islands","Orkney Islands",592,75,517,NA,151374.432316611,6094,4973,262,6170,61.1458593513387,13440877.2819259
"4964","S01004964",2009,"Scotland","Orkney Islands","Orkney Islands",993,50,943,NA,152394.627709854,6322,3376.5,121,6210,31.0335349938238,82930200.3797949
"4965","S01004965",2009,"Scotland","Orkney Islands","Orkney Islands",882,65,817,NA,156952.81328574,6371,2894,132,6180,40.8029635360348,61954374.5704286
"4966","S01004966",2009,"Scotland","Orkney Islands","Orkney Islands",832,50,782,NA,161729.664751894,6415,3314,110,6200,48.6191822619748,65195702.9848121
"4967","S01004967",2009,"Scotland","Orkney Islands","Orkney Islands",652,60,592,NA,161937.955466801,6285,3075,102,6207,29.3691895562071,76499416.7274872
"4968","S01004968",2009,"Scotland","Orkney Islands","Orkney Islands",547,85,462,NA,166168.275439609,6044,1109,16,6205,38.3022001277827,84336527.1681486
"4969","S01004969",2009,"Scotland","Orkney Islands","Orkney Islands",969,200,769,NA,175343.586241649,6142,685,27,6172,49.5282497474405,95146093.3252799
"4970","S01004970",2009,"Scotland","Orkney Islands","Orkney Islands",814,135,679,NA,184443.368138483,6352,818,14,6221,55.9174593997755,82903100.6070653
"4971","S01004971",2009,"Scotland","Orkney Islands","Orkney Islands",982,140,842,NA,131177.06986098,6139,1331,28,6300,204.227189734602,196612164.935271
"4972","S01004972",2009,"Scotland","Orkney Islands","Orkney Islands",757,95,662,NA,133376.177820414,6100,1669,263,6192,54.5887085289163,16047075.3893699
"4973","S01004973",2009,"Scotland","Perth & Kinross","Falkirk and Stirling",987,65,922,22664.6234528047,12829.9768200793,5996,5458,312,5432,64.7045759704407,24066833.7209715
"4974","S01004974",2009,"Scotland","Perth & Kinross","Perth",1027,65,962,24926.3841580162,11239.2752980805,45,4022,480,5377,93.1731719299416,45846922.4940557
"4975","S01004975",2009,"Scotland","Perth & Kinross","Perth",772,20,752,21589.1092863481,9807.97773772471,5673,6056,565,5183,94.1496870476763,17203240.8552138
"4976","S01004976",2009,"Scotland","Perth & Kinross","Perth",903,120,783,21464.3894988753,14833.2208494306,2199,3923,4498,3351,1040.89060046443,465859.676761291
"4977","S01004977",2009,"Scotland","Perth & Kinross","Perth",918,150,768,21208.1501476263,15074.1813070878,2483,3407,5618,3210,1067.204284532,260860.262109003
"4978","S01004978",2009,"Scotland","Perth & Kinross","Perth",948,65,883,20691.3910194565,15542.0057924802,4102,6193,3770,4874,948.826624093405,1653450.43298523
"4979","S01004979",2009,"Scotland","Perth & Kinross","Perth",873,30,843,20394.1642758697,15877.8903165521,3543,6191,4912,4275.5,931.071641037478,449633.939925477
"4980","S01004980",2009,"Scotland","Perth & Kinross","Perth",995,45,950,20418.6693211013,15808.995610918,5951,5954,3589,4275.5,896.749564219248,229797.384141499
"4981","S01004981",2009,"Scotland","Perth & Kinross","Perth",964,40,924,24331.6050856126,14053.1052194723,5887,4773,372,5993,120.356667110369,88967901.2465716
"4982","S01004982",2009,"Scotland","Perth & Kinross","Perth",765,35,730,20019.5359251231,11203.5355797716,5850,5753,481,5573,91.3073089128685,26485193.4602161
"4983","S01004983",2009,"Scotland","Perth & Kinross","Perth",918,125,793,19116.4429953077,16038.8450095369,4856,3530,2335,4882,595.574705732635,11175138.5516386
"4984","S01004984",2009,"Scotland","Perth & Kinross","Perth",826,50,776,18674.8991551176,15884.784669361,4440,4766,1027,5861,480.651792564824,28591376.7262138
"4985","S01004985",2009,"Scotland","Perth & Kinross","Perth",808,50,758,26154.1033527637,18687.1624631399,5421,4828,531,5986,204.335809669049,47265750.9388793
"4986","S01004986",2009,"Scotland","Perth & Kinross","Perth",740,35,705,18534.6019026651,15367.7780378314,4364,6047,1246,4972,368.851844291521,9983360.95172311
"4987","S01004987",2009,"Scotland","Perth & Kinross","Falkirk and Stirling",523,25,498,14456.4542899161,14456.4542899161,6003,6279,387,5783,74.7202972823143,31766719.2240804
"4988","S01004988",2009,"Scotland","Perth & Kinross","Perth",584,5,579,13400.0792712631,13400.0792712631,6234,5781,406,4903,106.543607179364,4915096.27507844
"4989","S01004989",2009,"Scotland","Perth & Kinross","Perth",883,25,858,22734.0495468699,22112.7809539899,6153,4645,464,5979,523.92051246257,64875829.9554828
"4990","S01004990",2009,"Scotland","Perth & Kinross","Perth",534,35,499,13798.0871717218,13798.0871717218,6204,3775.5,175,5945,59.8801279271454,49318228.5440037
"4991","S01004991",2009,"Scotland","Perth & Kinross","Falkirk and Stirling",628,45,583,16837.3587925784,16837.3587925784,6074,4952,498,6160,57.3439435962563,45986414.0486961
"4992","S01004992",2009,"Scotland","Perth & Kinross","Perth",807,105,702,20550.8238883206,20550.8238883206,4731,1837,5039,4573,749.821191299203,270113.262258912
"4993","S01004993",2009,"Scotland","Perth & Kinross","Perth",685,10,675,21457.0015966544,21457.0015966544,6463,6235,2466,5468,526.980874215884,1222239.31044422
"4994","S01004994",2009,"Scotland","Perth & Kinross","Perth",814,50,764,20662.8789704337,20662.8789704337,3486,5596,5903,4573,755.480867794975,332039.441811055
"4995","S01004995",2009,"Scotland","Perth & Kinross","Perth",954,115,839,20082.809162816,20082.809162816,2922,4111,5705,4573,828.135070891629,386599.978796043
