"","zone","type","area"
"25306","E01025306","lsoa01",607908.352961511
"25307","E01025307","lsoa01",804587.707824135
"25308","E01025308","lsoa01",164623.106448421
"25309","E01025309","lsoa01",233343.944649247
"25310","E01025310","lsoa01",205389.719737236
"25311","E01025311","lsoa01",163887.844925278
"25312","E01025312","lsoa01",289231.020297367
"25313","E01025313","lsoa01",297384.253961529
"25314","E01025314","lsoa01",664521.3422195
"25315","E01025315","lsoa01",48826407.4236542
"25316","E01025316","lsoa01",6644806.45300974
"25317","E01025317","lsoa01",5529191.50664905
"25318","E01025318","lsoa01",856334.166376927
"25319","E01025319","lsoa01",7104302.38437079
"25320","E01025320","lsoa01",125516049.661201
"25321","E01025321","lsoa01",16432194.9073592
"25322","E01025322","lsoa01",121604127.752802
"25323","E01025323","lsoa01",15156469.8680688
"25324","E01025324","lsoa01",3494001.08878502
"25325","E01025325","lsoa01",315538.797424655
"25326","E01025326","lsoa01",13520247.7547375
"25327","E01025327","lsoa01",4157591.60017529
"25328","E01025328","lsoa01",380469.24491177
"25329","E01025329","lsoa01",869830.979176736
"25330","E01025330","lsoa01",502317.063958988
"25331","E01025331","lsoa01",65478754.0992325
"25332","E01025332","lsoa01",771945.832459724
"25333","E01025333","lsoa01",6405731.34274087
"25334","E01025334","lsoa01",1135167.81116226
"25335","E01025335","lsoa01",276151.197217375
"25336","E01025336","lsoa01",8158916.78780259
"25337","E01025337","lsoa01",6289440.99481085
"25338","E01025338","lsoa01",357125.301058406
"25339","E01025339","lsoa01",539871.593806804
"25340","E01025340","lsoa01",5662420.0166612
"25341","E01025341","lsoa01",4964132.68819562
"25342","E01025342","lsoa01",9272488.22912134
"25343","E01025343","lsoa01",9918507.46906201
"25344","E01025344","lsoa01",742718.336453243
"25345","E01025345","lsoa01",2343240.21095912
"25346","E01025346","lsoa01",1647286.27180961
"25347","E01025347","lsoa01",1226147.33692364
"25348","E01025348","lsoa01",15135409.3665838
"25349","E01025349","lsoa01",28621186.9981504
"25350","E01025350","lsoa01",4898511.44108205
"25351","E01025351","lsoa01",11429842.0837855
"25352","E01025352","lsoa01",1746168.46232398
"25353","E01025353","lsoa01",2311476.16799742
"25354","E01025354","lsoa01",24217446.4836224
"25355","E01025355","lsoa01",2885439.53302299
"25356","E01025356","lsoa01",360324.457520809
"25357","E01025357","lsoa01",1459844.75014011
"25358","E01025358","lsoa01",18814511.4318013
"25359","E01025359","lsoa01",9775863.74807786
"25360","E01025360","lsoa01",1336406.28717911
"25361","E01025361","lsoa01",1824607.27306399
"25362","E01025362","lsoa01",6682747.88139888
"25363","E01025363","lsoa01",445836.957636102
"25364","E01025364","lsoa01",436469.085204303
"25365","E01025365","lsoa01",1362328.31792134
"25366","E01025366","lsoa01",315324.140310163
"25367","E01025367","lsoa01",8676718.98197509
"25368","E01025368","lsoa01",859397.199031012
"25369","E01025369","lsoa01",417915.373494579
"25370","E01025370","lsoa01",1166925.80184835
"25371","E01025371","lsoa01",518887.500752688
"25372","E01025372","lsoa01",2260013.65375565
"25373","E01025373","lsoa01",1610682.19361464
"25374","E01025374","lsoa01",695144.088457913
"25375","E01025375","lsoa01",2599990.83202025
"25376","E01025376","lsoa01",4426754.37041638
"25377","E01025377","lsoa01",6500659.77836085
"25378","E01025378","lsoa01",11766260.7064318
"25379","E01025379","lsoa01",246036.737529805
"25380","E01025380","lsoa01",366223.5858658
"25381","E01025381","lsoa01",2106351.09368936
"25382","E01025382","lsoa01",359250.669628906
"25383","E01025383","lsoa01",2041801.55558688
"25384","E01025384","lsoa01",2344033.46131999
"25385","E01025385","lsoa01",343594.271301579
"25386","E01025386","lsoa01",851028.788030368
"25387","E01025387","lsoa01",1257817.09759301
"25388","E01025388","lsoa01",3434613.83146678
"25389","E01025389","lsoa01",2308227.93180135
"25390","E01025390","lsoa01",2223477.5704793
"25391","E01025391","lsoa01",698952.339706277
"25392","E01025392","lsoa01",3490706.59635491
"25393","E01025393","lsoa01",13291084.0647635
"25394","E01025394","lsoa01",780592.592655083
"25395","E01025395","lsoa01",9771656.156604
"25396","E01025396","lsoa01",572391.873848309
"25397","E01025397","lsoa01",4160549.84428739
"25398","E01025398","lsoa01",198101.970245491
"25399","E01025399","lsoa01",265963.224205011
"25400","E01025400","lsoa01",2059186.88402362
"25401","E01025401","lsoa01",1344548.62245815
"25402","E01025402","lsoa01",756781.642340815
"25403","E01025403","lsoa01",580492.165435303
"25404","E01025404","lsoa01",306876.424279948
"25405","E01025405","lsoa01",502174.500800523
"25406","E01025406","lsoa01",358307.095458277
"25407","E01025407","lsoa01",302712.254501031
"25408","E01025408","lsoa01",1096543.69517466
"25409","E01025409","lsoa01",364956.251986306
"25410","E01025410","lsoa01",496088.093063793
"25411","E01025411","lsoa01",474172.549058948
"25412","E01025412","lsoa01",1152097.80676425
"25413","E01025413","lsoa01",1345970.9025785
"25414","E01025414","lsoa01",1562631.57107675
"25415","E01025415","lsoa01",434982.539026889
"25416","E01025416","lsoa01",1073397.38748534
"25417","E01025417","lsoa01",2895095.63284288
"25418","E01025418","lsoa01",229767.111831208
"25419","E01025419","lsoa01",1492446.75557744
"25420","E01025420","lsoa01",4702857.47800721
"25421","E01025421","lsoa01",586740.642113402
"25422","E01025422","lsoa01",420167.877410863
"25423","E01025423","lsoa01",226064.054399238
"25424","E01025424","lsoa01",3497137.83215209
"25425","E01025425","lsoa01",563293.545096786
"25426","E01025426","lsoa01",554763.521434936
"25427","E01025427","lsoa01",321363.222631577
"25428","E01025428","lsoa01",272417.673427998
"25429","E01025429","lsoa01",262772.347726576
"25430","E01025430","lsoa01",399148.946537303
"25431","E01025431","lsoa01",340719.693930312
"25432","E01025432","lsoa01",2143983.72924404
"25433","E01025433","lsoa01",392048.340480736
"25434","E01025434","lsoa01",850386.01546562
"25435","E01025435","lsoa01",1116721.73979166
"25436","E01025436","lsoa01",9895928.77760102
"25437","E01025437","lsoa01",2980772.94445345
"25438","E01025438","lsoa01",5708026.53474944
"25439","E01025439","lsoa01",2678490.44446908
"25440","E01025440","lsoa01",9240267.90929901
"25441","E01025441","lsoa01",687125.486095479
"25442","E01025442","lsoa01",316404.152210956
"25443","E01025443","lsoa01",467313.748893008
"25444","E01025444","lsoa01",242089.180686717
"25445","E01025445","lsoa01",970415.568068826
"25446","E01025446","lsoa01",499321.315414165
"25447","E01025447","lsoa01",154619.408437896
"25448","E01025448","lsoa01",670613.590181959
"25449","E01025449","lsoa01",298354.313225794
"25450","E01025450","lsoa01",563740.689869414
"25451","E01025451","lsoa01",1021715.52805823
"25452","E01025452","lsoa01",3091525.41857355
"25453","E01025453","lsoa01",3040759.21283181
"25454","E01025454","lsoa01",1030933.88466256
"25455","E01025455","lsoa01",3848341.71935848
"25456","E01025456","lsoa01",20098984.9383977
"25457","E01025457","lsoa01",1814761.22230384
"25458","E01025458","lsoa01",2762883.65847599
"25459","E01025459","lsoa01",467979.694470602
"25460","E01025460","lsoa01",1641037.52349875
"25461","E01025461","lsoa01",791729.080188115
"25462","E01025462","lsoa01",697547.141594512
"25463","E01025463","lsoa01",498575.357088408
"25464","E01025464","lsoa01",1557486.97812983
"25465","E01025465","lsoa01",336459.388273992
"25466","E01025466","lsoa01",279947.698790562
"25467","E01025467","lsoa01",514907.728392357
"25468","E01025468","lsoa01",796528.182239167
"25469","E01025469","lsoa01",487869.80252671
"25470","E01025470","lsoa01",1151572.52989737
"25471","E01025471","lsoa01",255435.591112834
"25472","E01025472","lsoa01",4929329.55143837
"25473","E01025473","lsoa01",3648129.58274486
"25474","E01025474","lsoa01",29999627.7961896
"25475","E01025475","lsoa01",892911.913394377
"25476","E01025476","lsoa01",652254.878498901
"25477","E01025477","lsoa01",5269039.90904843
"25478","E01025478","lsoa01",1182197.78287349
"25479","E01025479","lsoa01",37250939.7810936
"25480","E01025480","lsoa01",308372.556560011
"25481","E01025481","lsoa01",621921.44051517
"25482","E01025482","lsoa01",416192.102349511
"25483","E01025483","lsoa01",456647.873459609
"25484","E01025484","lsoa01",3130329.42165378
"25485","E01025485","lsoa01",3512145.67714651
"25486","E01025486","lsoa01",793344.85221351
"25487","E01025487","lsoa01",4263734.26276335
"25488","E01025488","lsoa01",760191.922299378
"25489","E01025489","lsoa01",523327.548968117
"25490","E01025490","lsoa01",1023954.81313234
"25491","E01025491","lsoa01",7016734.68174325
"25492","E01025492","lsoa01",377496.732908949
"25493","E01025493","lsoa01",321653.325051479
"25494","E01025494","lsoa01",377661.309656442
"25495","E01025495","lsoa01",28013227.2149664
"25496","E01025496","lsoa01",3348033.02168093
"25497","E01025497","lsoa01",15530670.2301679
"25498","E01025498","lsoa01",759919.157057149
"25499","E01025499","lsoa01",1179097.16977066
"25500","E01025500","lsoa01",555238.342170542
"25501","E01025501","lsoa01",715511.954978113
"25502","E01025502","lsoa01",446609.84832658
"25503","E01025503","lsoa01",287461.41503346
"25504","E01025504","lsoa01",206453.2038946
"25505","E01025505","lsoa01",335926.186409214
"25506","E01025506","lsoa01",20840213.658902
"25507","E01025507","lsoa01",10591499.6848718
"25508","E01025508","lsoa01",50680884.5702761
"25509","E01025509","lsoa01",2715470.62789058
"25510","E01025510","lsoa01",10190367.8462585
"25511","E01025511","lsoa01",7706338.14424505
"25512","E01025512","lsoa01",662145.037695012
"25513","E01025513","lsoa01",12641157.37808
"25514","E01025514","lsoa01",22119904.7285631
"25515","E01025515","lsoa01",17774624.9550205
"25516","E01025516","lsoa01",285183.391667883
"25517","E01025517","lsoa01",1960921.81042294
"25518","E01025518","lsoa01",346018.611531847
"25519","E01025519","lsoa01",1253892.28970419
"25520","E01025520","lsoa01",175346.736340953
"25521","E01025521","lsoa01",1393730.92280384
"25522","E01025522","lsoa01",1461227.12466557
"25523","E01025523","lsoa01",2639661.73890691
"25524","E01025524","lsoa01",239624.159413687
"25525","E01025525","lsoa01",377178.739439266
"25526","E01025526","lsoa01",477790.629461503
"25527","E01025527","lsoa01",415289.840863635
"25528","E01025528","lsoa01",377065.70810442
"25529","E01025529","lsoa01",1451768.78652925
"25530","E01025530","lsoa01",1548316.69045207
"25531","E01025531","lsoa01",14003796.4604662
"25532","E01025532","lsoa01",967670.404164328
"25533","E01025533","lsoa01",5945312.61480773
"25534","E01025534","lsoa01",1338629.18897422
"25535","E01025535","lsoa01",6790553.42707302
"25536","E01025536","lsoa01",265736.188001244
"25537","E01025537","lsoa01",1374299.58268061
"25538","E01025538","lsoa01",10712240.1167298
"25539","E01025539","lsoa01",2362716.95212234
"25540","E01025540","lsoa01",5212976.64374386
"25541","E01025541","lsoa01",1509951.37413095
"25542","E01025542","lsoa01",373836.656074683
"25543","E01025543","lsoa01",1628483.66907417
"25544","E01025544","lsoa01",298649.152574212
"25545","E01025545","lsoa01",2112168.66762336
"25546","E01025546","lsoa01",375741.218656699
"25547","E01025547","lsoa01",29712748.6583548
"25548","E01025548","lsoa01",5576541.09021759
"25549","E01025549","lsoa01",20064057.3373172
"25550","E01025550","lsoa01",630537.143262707
"25551","E01025551","lsoa01",228331.706591372
"25552","E01025552","lsoa01",990658.600879897
"25553","E01025553","lsoa01",9133022.33070707
"25554","E01025554","lsoa01",300142.557686871
"25555","E01025555","lsoa01",343137.029441684
"25556","E01025556","lsoa01",462786.166046436
"25557","E01025557","lsoa01",1318179.12818737
"25558","E01025558","lsoa01",782867.783361986
"25559","E01025559","lsoa01",9209767.03892331
"25560","E01025560","lsoa01",472614.165503057
"25561","E01025561","lsoa01",14546267.0105055
"25562","E01025562","lsoa01",37974953.9021533
"25563","E01025563","lsoa01",5600629.75889499
"25564","E01025564","lsoa01",1102757.08111072
"25565","E01025565","lsoa01",11484573.1671335
"25566","E01025566","lsoa01",1939843.43694154
"25567","E01025567","lsoa01",660542.932571689
"25568","E01025568","lsoa01",765258.404441325
"25569","E01025569","lsoa01",1013993.46042236
"25570","E01025570","lsoa01",725654.738125647
"25571","E01025571","lsoa01",268901.224569998
"25572","E01025572","lsoa01",853448.169982146
"25573","E01025573","lsoa01",243572.323855628
"25574","E01025574","lsoa01",385350.678412283
"25575","E01025575","lsoa01",4138730.78171877
"25576","E01025576","lsoa01",956616.404207999
"25577","E01025577","lsoa01",220372.438152069
"25578","E01025578","lsoa01",295109.857778189
"25579","E01025579","lsoa01",146940.203122513
"25580","E01025580","lsoa01",905462.112980007
"25581","E01025581","lsoa01",303846.710589718
"25582","E01025582","lsoa01",378006.350572983
"25583","E01025583","lsoa01",111318.92894203
"25584","E01025584","lsoa01",3448012.75449368
"25585","E01025585","lsoa01",41465677.1898661
"25586","E01025586","lsoa01",3944774.08677364
"25587","E01025587","lsoa01",7314085.50626996
"25588","E01025588","lsoa01",7515805.2625421
"25589","E01025589","lsoa01",17472008.4069357
"25590","E01025590","lsoa01",221425.611894535
"25591","E01025591","lsoa01",478266.159660396
"25592","E01025592","lsoa01",417745.854819132
"25593","E01025593","lsoa01",3967950.7001939
"25594","E01025594","lsoa01",494849.613383229
"25595","E01025595","lsoa01",1456059.60349495
"25596","E01025596","lsoa01",2202467.1929819
"25597","E01025597","lsoa01",220362.851896707
"25598","E01025598","lsoa01",855616.311587005
"25599","E01025599","lsoa01",619760.503046449
"25600","E01025600","lsoa01",426620.227753037
"25601","E01025601","lsoa01",474341.933137719
"25602","E01025602","lsoa01",610902.881910189
"25603","E01025603","lsoa01",422870.346472878
"25604","E01025604","lsoa01",295938.524447377
"25605","E01025605","lsoa01",7351602.09411602
"25606","E01025606","lsoa01",165525.063683514
"25607","E01025607","lsoa01",600010.064808808
"25608","E01025608","lsoa01",267721.914210329
"25609","E01025609","lsoa01",55742166.2343273
"25610","E01025610","lsoa01",419428.593282484
"25611","E01025611","lsoa01",466841.773381305
"25612","E01025612","lsoa01",1735793.06329146
"25613","E01025613","lsoa01",7613207.49506098
"25614","E01025614","lsoa01",683833.45346615
"25615","E01025615","lsoa01",6420228.16299846
"25616","E01025616","lsoa01",1857918.82358102
"25617","E01025617","lsoa01",11499739.968691
"25618","E01025618","lsoa01",556540.192675422
"25619","E01025619","lsoa01",806660.18718761
"25620","E01025620","lsoa01",1348026.37699162
"25621","E01025621","lsoa01",10412233.171225
"25622","E01025622","lsoa01",881923.597168872
"25623","E01025623","lsoa01",974148.374328217
"25624","E01025624","lsoa01",1628130.090214
"25625","E01025625","lsoa01",341207.882701696
"25626","E01025626","lsoa01",8528935.92838344
"25627","E01025627","lsoa01",3147276.70785996
"25628","E01025628","lsoa01",423389.37471541
"25629","E01025629","lsoa01",328008.853213182
"25630","E01025630","lsoa01",833732.013959081
"25631","E01025631","lsoa01",393545.267177014
"25632","E01025632","lsoa01",284741.084374708
"25633","E01025633","lsoa01",570017.961320847
"25634","E01025634","lsoa01",1086844.94272737
"25635","E01025635","lsoa01",326533.493486729
"25636","E01025636","lsoa01",352453.769386112
"25637","E01025637","lsoa01",387427.52061554
"25638","E01025638","lsoa01",2693502.733373
"25639","E01025639","lsoa01",1998299.27510015
"25640","E01025640","lsoa01",2327666.51447517
"25641","E01025641","lsoa01",1328937.08074574
"25642","E01025642","lsoa01",1078689.94019649
"25643","E01025643","lsoa01",742601.127444051
"25644","E01025644","lsoa01",1512818.47316114
"25645","E01025645","lsoa01",15322486.5351355
"25646","E01025646","lsoa01",1349614.54215969
"25647","E01025647","lsoa01",611595.159865173
"25648","E01025648","lsoa01",374373.275128943
"25649","E01025649","lsoa01",1088956.25434117
"25650","E01025650","lsoa01",1486269.33992213
"25651","E01025651","lsoa01",270862.227405231
"25652","E01025652","lsoa01",440643.556830688
"25653","E01025653","lsoa01",311489.638422217
"25654","E01025654","lsoa01",450333.023973588
"25655","E01025655","lsoa01",292501.965197502
"25656","E01025656","lsoa01",270320.532076257
"25657","E01025657","lsoa01",1395766.29434424
"25658","E01025658","lsoa01",864227.646318736
"25659","E01025659","lsoa01",2497147.28182747
"25660","E01025660","lsoa01",465368.374746958
"25661","E01025661","lsoa01",2366522.37510371
