"zone","type","year2004","year2006","year2007","year2009","year2010","year2012","year2015","year2016"
"E01031250","lsoa01",12.25089,10.69926,9.65444385714286,9.86021657142857,10.3133771428571,10.0215682857143,8.53428042857143,9.17448942857143
"E01031251","lsoa01",12.58313,10.82324,9.876398,10.0847,10.58749,10.02208,8.708278,9.309396
"E01031252","lsoa01",12.2901569565217,10.7788943478261,9.71287586956522,9.95485191304348,10.3347426086957,10.2213671304348,8.73792895652174,9.34056265217391
"E01031253","lsoa01",12.41572,10.79253,9.798533,10.01425,10.39137,10.1819,8.810354,9.497875
"E01031254","lsoa01",12.984898,11.3855286666667,9.89816466666667,10.3420226666667,10.8068866666667,10.467874,8.97363173333333,9.9565568
"E01031255","lsoa01",13.45571,11.65319,10.14846,10.51735,11.03657,10.44642,8.890618,10.08566
"E01031256","lsoa01",13.45571,11.65319,10.14846,10.51735,11.03657,10.44642,8.890618,10.08566
"E01031257","lsoa01",13.81248,11.84288,10.3264,10.7476,11.2346,10.68305,9.104723,10.40096
"E01031258","lsoa01",13.52035,11.70544,10.24094,10.64344,11.20231,10.49884,8.880891,10.1649
"E01031259","lsoa01",13.579775,11.70962,10.154665,10.54458,11.07382,10.545725,9.030582,9.748426
"E01031260","lsoa01",13.5672163636364,11.6064445454545,10.3033610909091,11.0058981818182,11.4633527272727,11.1096163636364,9.44195645454545,9.85371572727273
"E01031261","lsoa01",16.41716,13.65963,11.48086,12.26212,12.89159,11.62537,9.441052,10.18674
"E01031262","lsoa01",16.41716,13.65963,11.48086,12.26212,12.89159,11.62537,9.441052,10.18674
"E01031263","lsoa01",15.7977,13.3059,11.98619,13.15215,13.59441,12.68867,10.29708,10.77999
"E01031264","lsoa01",15.7977,13.3059,11.98619,13.15215,13.59441,12.68867,10.29708,10.77999
"E01031265","lsoa01",16.41716,13.65963,11.48086,12.26212,12.89159,11.62537,9.441052,10.18674
"E01031266","lsoa01",15.7977,13.3059,11.98619,13.15215,13.59441,12.68867,10.29708,10.77999
"E01031267","lsoa01",13.5224675,11.508765,10.0755448333333,10.6950500833333,11.078525,10.8370841666667,9.37411966666667,9.69829541666667
"E01031268","lsoa01",13.172375,11.46930625,9.947943,10.521825,10.87813,10.89455125,9.3803815,9.876716375
"E01031269","lsoa01",13.1794788235294,11.2750911764706,9.96632558823529,10.5017075882353,10.9501794117647,10.7045017647059,9.19103141176471,9.67404211764706
"E01031270","lsoa01",15.56775,13.07425,10.90855,11.49917,11.93762,11.29949,9.372802,10.30828
"E01031271","lsoa01",13.6045,11.88891,10.27379,10.53462,10.7540866666667,10.39835,8.77192133333333,9.80542766666667
"E01031272","lsoa01",15.25238,12.88227,10.68935,11.0997,11.39864,10.86267,9.109932,10.27702
"E01031273","lsoa01",13.38832,11.85532,10.35115,10.94338,11.18491,11.01644,9.358977,10.25859
"E01031274","lsoa01",13.64713,11.99714,10.47704,10.75252,11.00424,10.60983,8.914991,10.10432
"E01031275","lsoa01",13.38832,11.85532,10.35115,10.94338,11.18491,11.01644,9.358977,10.25859
"E01031276","lsoa01",15.25238,12.88227,10.68935,11.0997,11.39864,10.86267,9.109932,10.27702
"E01031277","lsoa01",13.1602375,11.6516375,10.22611,10.6856125,11.0346575,10.7579275,9.17749775,10.045962
"E01031278","lsoa01",13.4160525,11.7668525,10.2198625,10.804255,11.13087375,10.983065,9.352327125,10.062982375
"E01031279","lsoa01",12.93189,11.50185,10.129225,10.53735,10.822105,10.672535,9.1211345,9.9710645
"E01031280","lsoa01",12.7777726666667,11.317324,10.0036886,10.2963773333333,10.6277,10.3964073333333,8.95327846666667,9.84565746666667
"E01031281","lsoa01",13.0121352631579,11.2752057894737,9.8864137368421,10.4885848421053,10.8027594736842,10.6556489473684,8.87709642105263,9.59149984210526
"E01031282","lsoa01",13.2186559090909,11.3725431818182,9.99735490909091,10.8218742272727,11.1322713636364,11.0220277272727,9.18052968181818,9.624485
"E01031283","lsoa01",12.9570971428571,11.256369047619,9.90400114285714,10.4774776190476,10.802520952381,10.5859828571429,9.05789795238095,9.73910090476191
"E01031284","lsoa01",13.0256944444444,11.4165072222222,9.91497438888889,10.4065822222222,10.7875944444444,10.6090683333333,9.07323988888889,9.81917744444444
"E01031285","lsoa01",15.56775,13.07425,10.90855,11.49917,11.93762,11.29949,9.372802,10.30828
"E01031286","lsoa01",15.25238,12.88227,10.68935,11.0997,11.39864,10.86267,9.109932,10.27702
"E01031287","lsoa01",13.24751,11.69488,10.21895,10.6915,10.97733,10.68895,9.099952,10.00672
"E01031288","lsoa01",13.64713,11.99714,10.47704,10.75252,11.00424,10.60983,8.914991,10.10432
"E01031289","lsoa01",13.64713,11.99714,10.47704,10.75252,11.00424,10.60983,8.914991,10.10432
"E01031290","lsoa01",15.47069,12.96667,10.53865,10.85627,11.19009,10.90341,9.164229,10.17753
"E01031291","lsoa01",16.38423,13.53041,11.1866,11.96288,13.04479,11.5718,9.557693,10.3078
"E01031292","lsoa01",15.47069,12.96667,10.53865,10.85627,11.19009,10.90341,9.164229,10.17753
"E01031293","lsoa01",16.16364,13.48369,10.97738,11.3412,11.86045,11.42653,9.429745,10.24719
"E01031294","lsoa01",15.56775,13.07425,10.90855,11.49917,11.93762,11.29949,9.372802,10.30828
"E01031295","lsoa01",15.47069,12.96667,10.53865,10.85627,11.19009,10.90341,9.164229,10.17753
"E01031296","lsoa01",13.97303,12.00357,10.32456,10.71539,11.17405,10.61959,8.983092,10.19943
"E01031297","lsoa01",13.50828,11.67688,10.1592615,10.56751,11.04651,10.562125,9.0124345,10.1945615
"E01031298","lsoa01",13.81248,11.84288,10.3264,10.7476,11.2346,10.68305,9.104723,10.40096
"E01031299","lsoa01",14.02299,12.05183,10.67867,11.45136,11.94979,11.67219,9.772006,10.53776
"E01031300","lsoa01",13.7323333333333,11.83451,10.3841033333333,10.92614,11.4057633333333,11.0132266666667,9.30257133333333,10.24318
"E01031301","lsoa01",12.6400368,11.1783972,9.9718528,10.2773316,10.5959292,10.4977684,9.10205212,9.78580628
"E01031302","lsoa01",12.86334,11.31866,10.05394,10.41149,10.76892,10.58612,9.180791,9.803326
"E01031303","lsoa01",13.52035,11.70544,10.24094,10.64344,11.20231,10.49884,8.880891,10.1649
"E01031304","lsoa01",13.52035,11.70544,10.24094,10.64344,11.20231,10.49884,8.880891,10.1649
"E01031305","lsoa01",13.96936,11.94663,10.3951,11.02588,11.61454,11.14201,9.530276,10.35315
"E01031306","lsoa01",13.0267233333333,11.3984633333333,9.88852333333333,10.2120966666667,10.67211,10.26405,8.77789,9.84882566666667
"E01031307","lsoa01",13.99693,11.97369,10.44234,10.87657,11.43108,10.79841,9.171408,10.44252
"E01031308","lsoa01",13.6918359375,11.8923225,10.27762915625,10.8265453125,11.3912,10.87004875,9.299133375,10.11910528125
"E01031309","lsoa01",14.66591,12.59132,10.71627,11.08259,11.53718,11.17256,9.219307,10.22096
"E01031310","lsoa01",14.50703,12.38508,10.68228,11.31709,11.58168,11.38454,9.409054,10.27331
"E01031311","lsoa01",14.18594,12.24291,10.35683,10.68196,10.97323,10.728,8.990188,10.04778
"E01031312","lsoa01",14.38963,12.2768,10.3479,11.42754,11.72326,12.77462,10.4371,10.51148
"E01031313","lsoa01",14.50703,12.38508,10.68228,11.31709,11.58168,11.38454,9.409054,10.27331
"E01031314","lsoa01",14.50703,12.38508,10.68228,11.31709,11.58168,11.38454,9.409054,10.27331
"E01031315","lsoa01",15.1015133333333,12.8881366666667,11.4740733333333,11.7517433333333,12.7361033333333,11.9281133333333,9.55573366666667,10.1017116666667
"E01031316","lsoa01",14.66591,12.59132,10.71627,11.08259,11.53718,11.17256,9.219307,10.22096
"E01031317","lsoa01",14.174805,12.130005,10.265055,10.568695,11.077735,10.579505,8.9069595,9.692383
"E01031318","lsoa01",14.2215,12.32345,10.50534,11.09251,11.99833,11.22656,9.453098,9.949299
"E01031319","lsoa01",14.66591,12.59132,10.71627,11.08259,11.53718,11.17256,9.219307,10.22096
"E01031320","lsoa01",16.16364,13.48369,10.97738,11.3412,11.86045,11.42653,9.429745,10.24719
"E01031321","lsoa01",14.87769,12.64487,10.57015,11.07784,11.56787,11.11197,9.251336,10.21171
"E01031322","lsoa01",14.59792,12.38382,10.34687,10.75503,11.17123,10.89828,9.177274,10.04041
"E01031323","lsoa01",14.87769,12.64487,10.57015,11.07784,11.56787,11.11197,9.251336,10.21171
"E01031324","lsoa01",13.92328,11.91995,10.25186,10.5631,10.97158,10.47585,8.851286,9.796197
"E01031325","lsoa01",13.92328,11.91995,10.25186,10.5631,10.97158,10.47585,8.851286,9.796197
"E01031326","lsoa01",14.239566,11.941984,10.3108072,11.047712,11.428262,11.1463318,9.4841884,9.9542462
"E01031327","lsoa01",14.20895,12.31286,10.65678,10.9574,11.5974,10.73916,9.029353,10.12656
"E01031328","lsoa01",13.57578,11.77843,10.24319,10.46181,10.95108,10.63857,9.11541,9.863481
"E01031329","lsoa01",14.7129,12.62745,11.05596,11.7517,12.52165,11.87857,9.837063,10.33356
"E01031330","lsoa01",14.20895,12.31286,10.65678,10.9574,11.5974,10.73916,9.029353,10.12656
"E01031331","lsoa01",12.85404,11.2655566666667,9.956894,10.2185666666667,10.61924,10.33737,8.84050566666667,9.62940033333333
"E01031332","lsoa01",13.92755,12.08896,10.63835,11.07143,11.48127,11.05196,9.323862,10.20649
"E01031333","lsoa01",14.01684,12.11655,10.46459,10.82227,10.99305,10.59227,8.842033,9.876607
"E01031334","lsoa01",13.92755,12.08896,10.63835,11.07143,11.48127,11.05196,9.323862,10.20649
"E01031335","lsoa01",15.93216,13.24736,10.94848,11.64516,11.9876,11.36542,9.472536,10.40939
"E01031336","lsoa01",15.93216,13.24736,10.94848,11.64516,11.9876,11.36542,9.472536,10.40939
"E01031337","lsoa01",15.93216,13.24736,10.94848,11.64516,11.9876,11.36542,9.472536,10.40939
"E01031338","lsoa01",14.4367,12.56587,11.53318,11.79203,10.72602,11.06474,9.038882,10.07043
"E01031339","lsoa01",14.19373,12.40648,11.35328,11.64713,10.55246,10.86633,8.621932,9.929271
"E01031340","lsoa01",13.6542425,12.12782,10.97505,11.1598025,10.0355145,10.55683,8.37941675,9.41071175
"E01031341","lsoa01",14.62881,12.71416,11.35077,11.46326,10.45968,10.62474,10.19906,10.81005
"E01031342","lsoa01",14.10931,12.28268,11.65155,11.96206,11.17707,11.17973,9.168229,9.974537
"E01031343","lsoa01",14.62881,12.71416,11.35077,11.46326,10.45968,10.62474,10.19906,10.81005
"E01031344","lsoa01",13.88145,12.33505,11.34095,11.55921,10.61929,10.8483,10.10142,10.73367
"E01031345","lsoa01",13.44437,12.03404,10.70955,10.86298,9.749736,10.40464,8.719938,9.601252
"E01031346","lsoa01",14.62881,12.71416,11.35077,11.46326,10.45968,10.62474,10.19906,10.81005
"E01031347","lsoa01",14.66654,12.77914,11.72071,11.59483,10.80445,10.78825,9.3442,10.74515
"E01031348","lsoa01",14.91613,12.89399,11.90094,12.04524,11.26582,11.29437,10.67065,11.08065
"E01031349","lsoa01",14.66654,12.77914,11.72071,11.59483,10.80445,10.78825,9.3442,10.74515
"E01031350","lsoa01",14.81602,12.82926,11.4355,11.38219,10.41835,10.58089,9.855465,10.87064
"E01031351","lsoa01",13.694614,12.16435,10.975946,11.097134,9.9904474,10.508554,8.4007914,9.4515896
"E01031352","lsoa01",14.81602,12.82926,11.4355,11.38219,10.41835,10.58089,9.855465,10.87064
"E01031353","lsoa01",13.13983,11.79193625,10.690305,10.82857625,9.744931375,10.262446625,8.164230125,9.19538375
"E01031354","lsoa01",13.87423,12.24002,11.42605,11.67945,10.74509,10.91433,9.831989,10.78719
"E01031355","lsoa01",13.88145,12.33505,11.34095,11.55921,10.61929,10.8483,10.10142,10.73367
"E01031356","lsoa01",13.8023,12.0310166666667,10.9214566666667,10.8006066666667,9.93468033333333,9.81324933333333,8.157685,9.40235733333333
"E01031357","lsoa01",13.72658,11.94021,10.85309,10.78747,9.914765,9.817723,8.193925,9.352957
"E01031358","lsoa01",13.810445,12.17112,11.054475,12.17474,11.21919,11.196865,8.979401,9.7537795
"E01031359","lsoa01",13.87423,12.24002,11.42605,11.67945,10.74509,10.91433,9.831989,10.78719
"E01031360","lsoa01",14.36209,12.44511,11.25461,11.42379,10.51494,10.63353,9.754093,10.82346
"E01031361","lsoa01",15.17251,12.98063,11.15048,11.35122,10.33104,10.69333,9.651766,10.22598
"E01031362","lsoa01",13.227715,11.8840066666667,10.6672433333333,10.771155,9.68968783333333,10.2986971666667,8.37627866666667,9.3101865
"E01031363","lsoa01",15.17251,12.98063,11.15048,11.35122,10.33104,10.69333,9.651766,10.22598
"E01031364","lsoa01",14.28283,12.42036,11.30914,11.57188,10.72372,10.64347,9.295203,10.25906
"E01031365","lsoa01",14.50108,12.57841,11.74573,11.95906,11.1767,10.88176,9.734469,10.45967
"E01031366","lsoa01",14.50108,12.57841,11.74573,11.95906,11.1767,10.88176,9.734469,10.45967
"E01031367","lsoa01",14.28283,12.42036,11.30914,11.57188,10.72372,10.64347,9.295203,10.25906
"E01031368","lsoa01",13.88537,12.2187,10.96832,11.99616,11.02978,10.85068,8.538284,9.532893
"E01031369","lsoa01",14.28283,12.42036,11.30914,11.57188,10.72372,10.64347,9.295203,10.25906
"E01031370","lsoa01",14.48071,12.60494,11.4307,11.36292,10.50509,10.47521,10.10685,10.70553
"E01031371","lsoa01",14.48071,12.60494,11.4307,11.36292,10.50509,10.47521,10.10685,10.70553
"E01031372","lsoa01",14.50108,12.57841,11.74573,11.95906,11.1767,10.88176,9.734469,10.45967
"E01031373","lsoa01",14.48071,12.60494,11.4307,11.36292,10.50509,10.47521,10.10685,10.70553
"E01031374","lsoa01",14.66654,12.77914,11.72071,11.59483,10.80445,10.78825,9.3442,10.74515
"E01031375","lsoa01",14.48071,12.60494,11.4307,11.36292,10.50509,10.47521,10.10685,10.70553
"E01031376","lsoa01",13.72203,12.04861,10.8792,11.73839,10.91521,10.74154,9.088361,9.958518
"E01031377","lsoa01",13.80157,11.95898,11.07587,11.15597,10.35889,10.24953,8.690776,9.765275
"E01031378","lsoa01",13.59554,11.9212,10.90944,11.08506,10.24669,10.11835,8.39469,9.470007
"E01031379","lsoa01",14.36209,12.44511,11.25461,11.42379,10.51494,10.63353,9.754093,10.82346
"E01031380","lsoa01",12.89495,11.2053,10.481915,10.371315,9.6095495,9.358966,7.676489,9.0561455
"E01031381","lsoa01",NA,11.21668,10.53144,10.50894,9.795535,9.493461,8.034674,9.04585
"E01031382","lsoa01",13.17652,11.41667,10.63796,10.74916,9.767753,9.740771,7.957085,9.634951
"E01031383","lsoa01",12.89342,11.1968,10.45718,10.42694,9.454762,9.324981,7.499841,9.305146
"E01031384","lsoa01",12.9775,11.27863,10.50559,10.635,9.68541,9.799865,8.289133,9.353013
"E01031385","lsoa01",12.89342,11.1968,10.45718,10.42694,9.454762,9.324981,7.499841,9.305146
"E01031386","lsoa01",12.8738975,11.419211875,10.58637,10.668674375,9.7562256875,10.2179365625,8.089721,9.02868125
"E01031387","lsoa01",13.5558,11.76332,10.75275,10.83267,9.880387,10.33051,8.733579,9.728009
"E01031388","lsoa01",13.3076625,11.6952125,10.8181425,10.8551825,10.072009,10.352,8.42065025,9.5937055
"E01031389","lsoa01",13.65676,11.80173,10.99542,11.0049,10.16271,10.23659,8.391194,9.880461
"E01031390","lsoa01",12.81127,11.3403622222222,10.5042777777778,10.5322033333333,9.686549,10.0424741111111,7.991876,8.87511977777778
"E01031391","lsoa01",13.17492,11.5868,10.8216,10.9774,10.09019,10.26015,8.811862,9.329682
"E01031392","lsoa01",12.6953156410256,11.2970951282051,10.4556756410256,10.513831025641,9.62084933333333,10.1070810512821,7.9480261025641,8.84482343589744
"E01031393","lsoa01",12.7493728571429,11.3381585714286,10.57647,10.6984,9.85223128571429,10.4726242857143,8.63426828571428,9.287277
"E01031394","lsoa01",12.83097,11.36223,10.63054,10.71568,9.993767,10.63052,9.199209,9.447482
"E01031395","lsoa01",12.741305,11.326,10.515795,10.854055,9.9594855,10.64999,8.664941,9.2878135
"E01031396","lsoa01",12.905392,11.40889,10.644192,10.908428,10.222564,10.840314,8.7910588,9.387529
"E01031397","lsoa01",13.0512733333333,11.5060816666667,10.7270566666667,10.9260633333333,10.2295673333333,10.7491583333333,8.93887066666667,9.45833333333333
"E01031398","lsoa01",14.04293,12.03849,10.94944,10.85091,10.15651,9.989757,9.101366,10.10972
"E01031399","lsoa01",13.26857,11.53749,10.65284,10.39263,9.676697,9.537909,7.998853,9.41359
"E01031400","lsoa01",13.36713,11.58708,10.66655,10.46246,9.778815,9.60984,8.635018,9.234532
"E01031401","lsoa01",13.1031133333333,11.4438066666667,10.49269,10.79258,9.88416266666667,10.4923266666667,8.71788266666667,9.52787266666667
"E01031402","lsoa01",13.07474,11.4907075,10.6678625,11.0169075,10.0680045,10.635645,8.72837625,9.39634925
"E01031403","lsoa01",13.65925,11.74023,10.88694,11.59956,10.27106,10.54957,9.598699,10.44986
"E01031404","lsoa01",13.35755,11.66144,10.83397,11.27836,10.21209,10.68251,8.987654,9.668715
"E01031405","lsoa01",13.65925,11.74023,10.88694,11.59956,10.27106,10.54957,9.598699,10.44986
"E01031406","lsoa01",13.65925,11.74023,10.88694,11.59956,10.27106,10.54957,9.598699,10.44986
"E01031407","lsoa01",13.58497,11.83137,10.89698,11.02866,10.1909,10.5778,9.026175,10.20764
"E01031408","lsoa01",13.93,12.031,11.03238,11.06621,10.27558,10.25935,9.09245,9.779374
"E01031409","lsoa01",14.04293,12.03849,10.94944,10.85091,10.15651,9.989757,9.101366,10.10972
"E01031410","lsoa01",13.77679,11.88786,10.91439,10.73924,9.991295,9.909484,9.122381,10.68063
"E01031411","lsoa01",13.14337,11.44699,10.49199,10.13719,9.316678,9.284458,7.258435,9.012172
"E01031412","lsoa01",13.11902,11.5107666666667,10.5981933333333,10.3627433333333,9.549032,9.74826433333333,7.78159133333333,9.277941
"E01031413","lsoa01",NA,11.34618,10.51779,10.2391,9.408278,9.432453,7.390252,9.207077
"E01031414","lsoa01",13.2689,11.61655,10.77852,10.5317,9.750107,9.807919,8.062195,9.731941
"E01031415","lsoa01",13.62395,11.75672,10.85702,10.6003,9.810933,9.780088,7.966337,9.756521
"E01031416","lsoa01",NA,11.21923,10.42202,10.20429,9.364095,9.144347,7.111708,8.865987
"E01031417","lsoa01",13.100015,11.518915,10.695185,10.81016,9.845599,10.24603,8.2798945,9.3137145
"E01031418","lsoa01",13.06581,11.42824,10.76646,10.73587,9.831988,9.914483,8.271013,9.940163
"E01031419","lsoa01",13.41169,11.56061,10.70492,10.68583,9.981508,9.743832,8.028961,9.166816
"E01031420","lsoa01",13.22667,11.529875,10.67728,10.519215,9.7081885,9.6176315,7.768229,9.312098
"E01031421","lsoa01",13.69498,11.80643,11.02612,11.09018,10.24846,10.21813,8.374298,9.551224
"E01031422","lsoa01",12.85668,11.309,10.41268,10.08139,9.245771,9.354478,7.388829,9.04209
"E01031423","lsoa01",13.599585,11.88871,10.692515,10.4681,9.6495965,9.906878,7.8735635,9.1786225
"E01031424","lsoa01",13.51762,11.74615,10.6602,10.36635,9.567502,9.727141,7.842638,9.595504
"E01031425","lsoa01",12.88744,11.57888,10.63755,10.57957,9.64941,9.94938,8.071001,9.308931
"E01031426","lsoa01",12.7453907142857,11.4114367857143,10.5118553571429,10.6001478571429,9.68620064285714,10.1902756071429,8.01997939285714,8.99251064285714
"E01031427","lsoa01",13.94949,12.00321,11.25364,11.40423,10.83377,10.40119,10.67451,10.11893
"E01031428","lsoa01",13.94949,12.00321,11.25364,11.40423,10.83377,10.40119,10.67451,10.11893
"E01031429","lsoa01",13.72051,11.89122,10.83376,10.98372,10.17083,10.49592,8.595601,9.260115
"E01031430","lsoa01",13.90318,12.03922,11.54409,11.99934,11.1222,11.0114,10.97988,10.59355
"E01031431","lsoa01",13.41169,11.56061,10.70492,10.68583,9.981508,9.743832,8.028961,9.166816
"E01031432","lsoa01",13.57021,11.65401,10.89833,11.2589,10.53912,10.389,9.314921,9.811092
"E01031433","lsoa01",13.69498,11.80643,11.02612,11.09018,10.24846,10.21813,8.374298,9.551224
"E01031434","lsoa01",13.878,11.89503,11.11801,11.70081,10.59014,10.69077,9.586811,10.42594
"E01031435","lsoa01",13.45137,11.56642,10.79805,11.076,10.19399,10.19858,8.756707,9.919038
"E01031436","lsoa01",13.57021,11.65401,10.89833,11.2589,10.53912,10.389,9.314921,9.811092
"E01031437","lsoa01",NA,11.18405,10.47183,10.36969,9.664957,9.312103,7.631341,8.756454
"E01031438","lsoa01",12.93762,11.31035,10.57814,10.41424,9.619802,9.774015,8.18468,9.550553
