"","zone","year","country","la","ttwa","pop","inc.n","noninc.n","dist_main","dist_nearest","crime","live.in","geo","pm25","work","area"
"1751","S01008256",2016,"Scotland","East Lothian","Edinburgh",832,135,697,25932.0938868041,25932.0938868041,1168,1616,5072,3257,2007.99188677491,169204.524884531
"1752","S01008257",2016,"Scotland","East Lothian","Edinburgh",682,90,592,25266.3053161238,25266.3053161238,1707,4154,6632,4120.5,2625.17213623125,186380.98912152
"1753","S01008258",2016,"Scotland","East Lothian","Edinburgh",790,40,750,24854.5111640572,24854.5111640572,6268,4612,3806,3927.5,1929.50459487608,166873.196948896
"1754","S01008259",2016,"Scotland","East Lothian","Edinburgh",766,95,671,25823.0060109288,25823.0060109288,1150,4464,5291,4120.5,2372.53893172903,440933.216547985
"1755","S01008260",2016,"Scotland","East Lothian","Edinburgh",775,85,690,26230.3344443583,26230.3344443583,1526,2095,4351,3494.5,1814.12452630117,306068.540037536
"1756","S01008261",2016,"Scotland","East Lothian","Edinburgh",899,160,739,26547.9414392814,26547.9414392814,4632,3056,1651,3494.5,1347.10904548283,138144.422167016
"1757","S01008262",2016,"Scotland","East Lothian","Edinburgh",676,50,626,27994.0600183365,27994.0600183365,4920,3490,325,3561,170.144244913792,20090551.2514327
"1758","S01008263",2016,"Scotland","East Lothian","Edinburgh",609,55,554,24240.381489165,24240.381489165,6582,6052,2477,3259,492.902465990083,7053748.22811823
"1759","S01008264",2016,"Scotland","East Lothian","Edinburgh",721,30,691,24550.7289519091,24550.7289519091,6668,4353,2465,3938.5,458.762319364748,136140.111614545
"1760","S01008265",2016,"Scotland","East Lothian","Edinburgh",708,10,698,24471.3728162407,24471.3728162407,5878,6230,3864,4157,487.382496437774,268859.882281626
"1761","S01008266",2016,"Scotland","East Lothian","Edinburgh",693,10,683,24128.0871544323,24128.0871544323,5271,5904,2926,3938.5,466.304449935729,471233.525083505
"1762","S01008267",2016,"Scotland","East Lothian","Edinburgh",884,45,839,27479.7068266451,27479.7068266451,6377,5131,609,4427,273.346352626219,16695091.4810007
"1763","S01008268",2016,"Scotland","East Lothian","Edinburgh",907,30,877,30456.5851275155,30456.5851275155,5971,5352,2662,5120.5,772.793551848776,594409.336416735
"1764","S01008269",2016,"Scotland","East Lothian","Edinburgh",881,40,841,30314.996097936,30314.996097936,6869,6034,2715,3226,762.967806114004,287296.83487372
"1765","S01008270",2016,"Scotland","East Lothian","Edinburgh",805,20,785,30803.0589353535,30803.0589353535,6701,6496,5047,5120.5,993.456781832341,242142.309418599
"1766","S01008271",2016,"Scotland","East Lothian","Edinburgh",646,65,581,31562.5157806613,31562.5157806613,3563,1401,6656,5309,1107.39310479568,285041.457697154
"1767","S01008272",2016,"Scotland","East Lothian","Edinburgh",1070,60,1010,30663.3242816913,30663.3242816913,5788,5425,1095,3625,860.389766361432,18798417.7125862
"1768","S01008273",2016,"Scotland","East Lothian","Edinburgh",858,25,833,31285.5525072132,31285.5525072132,5418,5248,6010,4319.5,1141.23263066735,466795.961899943
"1769","S01008274",2016,"Scotland","East Lothian","Edinburgh",691,70,621,31709.6380944558,31709.6380944558,6127,4529,5257,4319.5,933.769147102083,134026.407772968
"1770","S01008275",2016,"Scotland","East Lothian","Edinburgh",528,40,488,32085.7786940347,32085.7786940347,5767,5264,4077,5240,842.234756048567,925210.721888787
"1771","S01008276",2016,"Scotland","East Lothian","Edinburgh",571,20,551,32596.388778339,32596.388778339,6547,5262,2529,3924,620.318552192459,285415.46144736
"1772","S01008277",2016,"Scotland","East Lothian","Edinburgh",522,30,492,34437.5578033508,34437.5578033508,4993,3259,387,4378,55.1232003714323,32206216.648676
"1773","S01008278",2016,"Scotland","East Lothian","Edinburgh",780,15,765,32731.4034693974,32731.4034693974,5747,5177,854,3759,191.446675462607,21121407.0327347
"1774","S01008279",2016,"Scotland","East Lothian","Edinburgh",701,50,651,32982.1485634655,32982.1485634655,6143,4424,3346,3424,236.010237979818,210503.562427048
"1775","S01008280",2016,"Scotland","East Lothian","Edinburgh",984,70,914,33365.0759303369,33365.0759303369,4854,2818,1081,4426,288.527626961346,22469736.1636926
"1776","S01008281",2016,"Scotland","East Lothian","Edinburgh",751,45,706,36814.8689761386,36814.8689761386,3962,5037,295,5596,77.9969972133441,72952602.4412704
"1777","S01008282",2016,"Scotland","East Lothian","Edinburgh",725,35,690,46170.369773723,46170.369773723,4328,2317,267,4930,278.511020929519,42659063.5348721
"1778","S01008283",2016,"Scotland","East Lothian","Edinburgh",517,20,497,42091.880230309,42091.880230309,5731,4788,650,4564,779.31027106233,16864700.0936046
"1779","S01008284",2016,"Scotland","East Lothian","Edinburgh",1110,50,1060,41314.0153676123,41314.0153676123,6380,6340,832,3483,903.694503285204,4691631.16193068
"1780","S01008285",2016,"Scotland","East Lothian","Edinburgh",729,95,634,41545.372930771,41545.372930771,2982,3926,6051,3072.5,1118.37679179848,267349.711524015
"1781","S01008286",2016,"Scotland","East Lothian","Edinburgh",733,90,643,41225.3422402701,41225.3422402701,4833,3185,4354,3996.5,1009.84580344512,278139.177238005
"1782","S01008287",2016,"Scotland","East Lothian","Edinburgh",895,85,810,41492.3657630905,41492.3657630905,4247,2629,4125,3996.5,1048.41828837285,548939.495334016
"1783","S01008288",2016,"Scotland","East Lothian","Edinburgh",912,95,817,41867.6615542916,41867.6615542916,3052,3671,5551,5204.5,1134.77182327833,327343.283128106
"1784","S01008289",2016,"Scotland","East Lothian","Edinburgh",663,90,573,42444.9209737244,42444.9209737244,2734,2102,5354,5204.5,1122.03730597933,112818.526033944
"1785","S01008290",2016,"Scotland","East Lothian","Edinburgh",967,85,882,42491.8616387774,42491.8616387774,3643,3301,6575,4285.5,1208.5377698535,207433.124804823
"1786","S01008291",2016,"Scotland","East Lothian","Edinburgh",745,35,710,42748.0565197886,42748.0565197886,5943,5994,4943,4285.5,1055.4127865084,271067.729879923
"1787","S01008292",2016,"Scotland","East Lothian","Edinburgh",834,55,779,42458.2735750961,42458.2735750961,3865,3502,2283,2239,956.769759171634,537208.275499699
"1788","S01008293",2016,"Scotland","East Lothian","Edinburgh",635,15,620,42234.1354388123,42234.1354388123,6601,6822,1355,3072.5,1231.45792423533,150567.624415821
"1789","S01008294",2016,"Scotland","East Lothian","Edinburgh",905,70,835,42110.3494094289,42110.3494094289,6574,5251,2043,3071,936.14048210724,268950.228524006
"1790","S01008295",2016,"Scotland","East Renfrewshire","Glasgow",915,30,885,14899.7506584934,7708.63073217715,5544,4247,3935,5325,630.82042037755,174474.83140863
"1791","S01008296",2016,"Scotland","East Renfrewshire","Glasgow",654,90,564,13476.8872785352,6822.49298266772,1987,2810,6620,5034.5,1125.35302114481,213017.314114427
"1792","S01008297",2016,"Scotland","East Renfrewshire","Glasgow",868,55,813,13649.8232952764,7083.31720024537,5908,5176,5885,5034.5,1047.84416848002,179309.428330358
"1793","S01008298",2016,"Scotland","East Renfrewshire","Glasgow",712,55,657,14414.5261722048,7290.65730007175,3820,3416,2072,5698,837.251611342081,15191739.01155
"1794","S01008299",2016,"Scotland","East Renfrewshire","Glasgow",810,165,645,14159.1988097571,7114.26759239782,2473,922,6914,5278,942.847040221288,181357.084878062
"1795","S01008300",2016,"Scotland","East Renfrewshire","Glasgow",799,130,669,14308.983209362,7631.65425065522,2808,2350,6089,5597,791.837499119759,302426.87446097
"1796","S01008301",2016,"Scotland","East Renfrewshire","Glasgow",822,40,782,14797.6322491176,7818.07337693453,4411,5479,2147,5803,652.672445785144,13993828.3643856
"1797","S01008302",2016,"Scotland","East Renfrewshire","Glasgow",746,15,731,18692.0780762254,10168.4132658425,4622,6660,644,5971,126.021463576943,14291873.2046131
"1798","S01008303",2016,"Scotland","East Renfrewshire","Glasgow",529,45,484,11248.7982822531,5124.69970083025,4008,3639,4778,4726.5,2979.8483389913,128487.845720405
"1799","S01008304",2016,"Scotland","East Renfrewshire","Glasgow",470,35,435,11858.3882361356,5437.10482738805,4735,4963,2058,4726.5,2340.79882362196,287277.291366466
"1800","S01008305",2016,"Scotland","East Renfrewshire","Glasgow",784,30,754,11216.8234590999,4353.49055544678,6850,6850,2083,4866.5,2555.79394500337,129023.712174271
"1801","S01008306",2016,"Scotland","East Renfrewshire","Glasgow",598,20,578,11150.2849013857,4615.67272240301,5615,6006,2734,4726.5,2712.73217661549,93473.1171451267
"1802","S01008307",2016,"Scotland","East Renfrewshire","Glasgow",640,30,610,10915.6470111047,4837.58902576587,5097,5700,2233,3863.5,3039.30311459227,366382.692322381
"1803","S01008308",2016,"Scotland","East Renfrewshire","Glasgow",561,15,546,10840.9641918188,4522.02112585229,5157,6389,2380,4866.5,2835.49771362745,132801.654568764
"1804","S01008309",2016,"Scotland","East Renfrewshire","Glasgow",754,175,579,11286.5546057557,5884.37708184308,328,931,6325,3782.5,3013.87379323104,209029.053803334
"1805","S01008310",2016,"Scotland","East Renfrewshire","Glasgow",955,130,825,10838.2257582449,5830.03419177171,1629,3286,5970,3782.5,3244.20040513032,256416.509094554
"1806","S01008311",2016,"Scotland","East Renfrewshire","Glasgow",387,70,317,10690.708246827,6155.58216855537,1328,4274,5718,3782.5,2875.38190364907,58265.551448105
"1807","S01008312",2016,"Scotland","East Renfrewshire","Glasgow",482,25,457,10694.2399481988,5915.75878559532,2543,4513,5314,3863.5,3157.60876678528,116470.56241097
"1808","S01008313",2016,"Scotland","East Renfrewshire","Glasgow",899,220,679,10471.4794392804,5299.55117903604,1199,1378,5469,3863.5,3388.65726825993,316846.153680522
"1809","S01008314",2016,"Scotland","East Renfrewshire","Glasgow",600,140,460,11276.5659103799,5507.31444537533,1322,918,6141,4726.5,3117.88003202241,144712.406235412
"1810","S01008315",2016,"Scotland","East Renfrewshire","Glasgow",687,205,482,11603.789575026,5658.29139117462,1048,2136,6415,4497,2778.18982684207,160888.618656155
"1811","S01008316",2016,"Scotland","East Renfrewshire","Glasgow",641,250,391,10231.3874402052,5129.60967759011,832,2952,5039,3863.5,3242.56655512687,105192.297750783
"1812","S01008317",2016,"Scotland","East Renfrewshire","Glasgow",791,140,651,10078.6005075317,5147.83067486783,2078,3695,4543,4769,3205.53345362451,2064146.36490596
"1813","S01008318",2016,"Scotland","East Renfrewshire","Glasgow",994,75,919,11922.4054730823,6286.58518612082,4509,5489,2021,5343,2187.03993468727,2186640.38955945
"1814","S01008319",2016,"Scotland","East Renfrewshire","Glasgow",742,110,632,11667.8836084913,6103.6777386887,4154,2676,4636,4497,2542.94744698936,141844.194505925
"1815","S01008320",2016,"Scotland","East Renfrewshire","Glasgow",610,70,540,11482.108956199,6176.4739316121,3858,5720,5423,3782.5,2626.59004840423,150985.738533916
"1816","S01008321",2016,"Scotland","East Renfrewshire","Glasgow",541,25,516,11537.4851396685,6489.82044503654,6779,6079,3405,3782.5,2306.69371915655,121679.403127868
"1817","S01008322",2016,"Scotland","East Renfrewshire","Glasgow",1025,165,860,12022.9895271607,5887.29616156241,2515,2346,3557,4497,2216.56441836836,217429.68896323
"1818","S01008323",2016,"Scotland","East Renfrewshire","Glasgow",780,170,610,10687.1613638084,6372.68561688659,4505,1000,4518,4699.5,2636.50274245831,108042.960333615
"1819","S01008324",2016,"Scotland","East Renfrewshire","Glasgow",621,110,511,10865.3662899569,6846.16541819909,4715,2063,3455,4699.5,2140.27284293821,224592.033294647
"1820","S01008325",2016,"Scotland","East Renfrewshire","Glasgow",834,120,714,11396.9626685395,6666.63778850255,4890,1473,5184,3782.5,2195.16328432512,118581.480950601
"1821","S01008326",2016,"Scotland","East Renfrewshire","Glasgow",1016,245,771,11145.5300286356,6876.13799703167,1384,1358,3513,3782.5,2051.20606763666,137790.965072954
"1822","S01008327",2016,"Scotland","East Renfrewshire","Glasgow",881,140,741,11160.1788895351,6468.03179103417,2598,1503,6227,3782.5,2489.2025773221,185994.160219704
"1823","S01008328",2016,"Scotland","East Renfrewshire","Glasgow",1480,60,1420,11305.7610805866,9033.67298589923,3442,5776,2096,4737,1682.88968719866,8093420.2302061
"1824","S01008329",2016,"Scotland","East Renfrewshire","Glasgow",857,40,817,10419.552941182,9085.78819804915,4528,6128,4693,3665,2375.74009477554,196579.137292745
"1825","S01008330",2016,"Scotland","East Renfrewshire","Glasgow",839,45,794,10305.5980312128,9131.14795970719,6102,6069,4465,3665,2432.11009328579,174680.57260429
"1826","S01008331",2016,"Scotland","East Renfrewshire","Glasgow",585,20,565,10695.8058795368,8991.39644843715,5920,4599,4012,3587,2175.88023862206,125194.46730321
"1827","S01008332",2016,"Scotland","East Renfrewshire","Glasgow",932,45,887,10430.4725122896,9474.40643224649,4929,4874,4788,3665,2506.63173454586,449509.460535342
"1828","S01008333",2016,"Scotland","East Renfrewshire","Glasgow",970,95,875,10048.1685879417,9094.43110766491,4440,6653,4368,3492.5,2476.80655411936,424193.031915886
"1829","S01008334",2016,"Scotland","East Renfrewshire","Glasgow",922,35,887,9737.11296810503,9186.59964093099,5332,6225,2691,4418,2527.71156088176,357156.861730972
"1830","S01008335",2016,"Scotland","East Renfrewshire","Glasgow",781,95,686,11576.924993422,9862.39772401706,5249,3244,4709,3978.5,1830.06654206086,174472.570608894
"1831","S01008336",2016,"Scotland","East Renfrewshire","Glasgow",658,115,543,11395.8061183976,9921.53718795004,1909,2333,4570,3978.5,2035.85981212464,266502.098139346
"1832","S01008337",2016,"Scotland","East Renfrewshire","Glasgow",961,60,901,11506.5507624427,9713.97081942484,6607,5756,1186,4431.5,1834.11118521073,183670.708474964
"1833","S01008338",2016,"Scotland","East Renfrewshire","Glasgow",951,25,926,11691.8117195878,9422.75388917595,6881,5212,1011,4431.5,1490.47990657095,155555.855806993
"1834","S01008339",2016,"Scotland","East Renfrewshire","Glasgow",566,25,541,11067.6295486344,8955.221625992,5169,5877,2894,3587,1854.14154404425,94029.7820788869
"1835","S01008340",2016,"Scotland","East Renfrewshire","Glasgow",829,50,779,10929.6871055492,9184.13931322169,6526,4663,2826,3665,2144.33635481043,192050.271647924
"1836","S01008341",2016,"Scotland","East Renfrewshire","Glasgow",684,15,669,11179.7937924728,9358.80300011881,5821,6860,2344,3587,2028.74218628885,134482.718942068
"1837","S01008342",2016,"Scotland","East Renfrewshire","Glasgow",845,85,760,10948.5207646714,9679.47555518397,3402,3068,3181,3665,2496.1516710335,180163.35646153
"1838","S01008343",2016,"Scotland","East Renfrewshire","Glasgow",873,10,863,11003.3708280053,9196.8418249634,5914,6795,4815,3798,2210.82714095125,270205.843613422
"1839","S01008344",2016,"Scotland","East Renfrewshire","Glasgow",904,15,889,9030.42666944342,8137.64790673595,5729,6913,4090,3881.5,2736.64830524817,414116.986751715
"1840","S01008345",2016,"Scotland","East Renfrewshire","Glasgow",936,35,901,9887.89437082229,8120.06916693672,4942,6143,6070,3717,2342.82192779561,474798.506596017
"1841","S01008346",2016,"Scotland","East Renfrewshire","Glasgow",1046,30,1016,10283.9212385781,8369.00914746927,5753,6359,6287,3492.5,2263.63594705845,331861.317669919
"1842","S01008347",2016,"Scotland","East Renfrewshire","Glasgow",999,50,949,10689.8388942047,8253.18161966733,5287,5088,5517,3798,2023.08356409287,205176.926739454
"1843","S01008348",2016,"Scotland","East Renfrewshire","Glasgow",751,50,701,11073.8701234725,8254.20772786326,6463,5979,3291,3798,1776.08637881977,163221.276945029
"1844","S01008349",2016,"Scotland","East Renfrewshire","Glasgow",847,5,842,11835.2543036682,9168.52173688448,4698,6061,741,5032,1450.66704436075,578248.581022931
"1845","S01008350",2016,"Scotland","East Renfrewshire","Glasgow",582,10,572,11243.9155601883,8470.63887168503,3746,6632,4362,3798,1786.30142975733,609482.333925187
"1846","S01008351",2016,"Scotland","East Renfrewshire","Glasgow",893,40,853,11001.6587790617,8933.29446944125,4418,6791,4260,3798,2094.52634280481,299313.513435466
"1847","S01008352",2016,"Scotland","East Renfrewshire","Glasgow",657,10,647,11582.1403313865,9440.1535182571,5162,6892,4285,3978.5,1758.01282575123,257107.48930013
"1848","S01008353",2016,"Scotland","East Renfrewshire","Glasgow",548,5,543,11819.6117372064,9619.241207907,6191,5502,1044,3978.5,1542.10451417154,144310.862538207
"1849","S01008354",2016,"Scotland","East Renfrewshire","Glasgow",895,60,835,11964.9996715658,9974.18627308363,4832,5043,615,5459,1366.45962206611,33415567.7652291
"1850","S01008355",2016,"Scotland","East Renfrewshire","Glasgow",685,75,610,13894.8247127188,6416.14496598629,4673,3246,4601,4995,548.263292547913,280899.352378596
"1851","S01008356",2016,"Scotland","East Renfrewshire","Glasgow",600,40,560,13668.9574745223,6892.02745671433,4960,4715,1588,5447,529.631848506643,154244.730963106
"1852","S01008357",2016,"Scotland","East Renfrewshire","Glasgow",709,35,674,13368.1592540158,6642.74652416777,6425,5964,2765,4762.5,608.332630368716,164703.447296397
"1853","S01008358",2016,"Scotland","East Renfrewshire","Glasgow",678,80,598,13303.3141987594,6193.79330211761,3118,3596,5735,4762.5,689.137794331838,308009.653726142
"1854","S01008359",2016,"Scotland","East Renfrewshire","Glasgow",690,30,660,12856.727529846,5971.01122764272,6654,6351,2712,5625,726.978137633205,31855338.5640977
"1855","S01008360",2016,"Scotland","East Renfrewshire","Glasgow",844,10,834,11513.13759597,6001.80568540532,5868,6622,1631,5156,896.491454425972,280792.426280516
