"","Data.Zone","Local.Authority.Code","Local.Authority.Name","Total.Population..2001.Census.","Working.Age.Population..men.16.64..women.16.59..2001.Census.","SIMD.Score","SIMD.Rank","Current.Income.domain.score","Number.of.Current.Income.Deprived","Current.Income.domain.rank","Employment.domain.score","Number.of.Employment.Deprived","Employment.domain.rank","Health.domain.score","Health.domain.rank","Education..Skills.and.Training.domain.score","Education..Skills.and.Training.domain.rank","Housing.domain.score","Housing.domain.rank","Geographic.Access.and.Telecommunications.domain.score","Geographic.Access.and.Telecommunications.domain.rank","zone","X.x","accessA","accessB","type.x","X.y","type.y","area","zone_type","ttwa11cd","ttwa11nm","main_dist","main_bua","nearest_dist","nearest_bua","type","year2004","year2006","year2007","year2009","year2010","year2012","year2015","year2016","year","country","la","ttwa","pop","inc.n","noninc.n","dist_main","dist_nearest","crime","live.in","geo","pm25","work"
"5659","S01005659",370,"South Ayrshire",889,587,4.45,6090,2.1,19,6014,6.1,36,5086,-0.73,5290,-1.41,6168,1.46,6443,-0.02,3152,"S01005659",5659,92324,946.699029365366,"",74790,"dz01",748289.385406435,"dz01","S22000051","Ayr",10421.2758229794,"Ayr",6459.87354501263,"Irvine","dz01",7.715241,6.548968,4.733091,6.314827,7.41031,6.42275,5.055228,5.81884,2004,"Scotland","South Ayrshire","Ayr",889,19,870,10421.2758229794,6459.87354501263,NA,6443,3152,4459,946.699029365366
"5660","S01005660",370,"South Ayrshire",647,418,20.99,2611,13.8,89,2793,16,67,2223,0.38,2032,-0.01,3220,17.47,2834.5,0.04,2900,"S01005660",5660,92393,934.712719715823,"",74791,"dz01",115846.921463395,"dz01","S22000051","Ayr",10521.3861812287,"Ayr",6315.06849475932,"Irvine","dz01",7.336673,6.353527,4.677685,6.152411,7.478494,6.49182,5.06664,5.713757,2004,"Scotland","South Ayrshire","Ayr",647,89,558,10521.3861812287,6315.06849475932,NA,2834.5,2900,5010.5,934.712719715823
"5661","S01005661",370,"South Ayrshire",639,451,4.9,5975,2.8,18,5754,6.9,31,4787.5,-0.61,4967,-1.1,5831,9.86,4916,-0.54,4964,"S01005661",5661,92457,878.711417343487,"",74792,"dz01",101637.256763704,"dz01","S22000051","Ayr",10533.5053765822,"Ayr",6394.28269429119,"Irvine","dz01",7.715241,6.548968,4.733091,6.314827,7.41031,6.42275,5.055228,5.81884,2004,"Scotland","South Ayrshire","Ayr",639,18,621,10533.5053765822,6394.28269429119,NA,4916,4964,4459,878.711417343487
"5662","S01005662",370,"South Ayrshire",621,416,6.98,5389,2.9,18,5723,6.3,26,5029.5,-0.41,4378,-1.4,6161,2.42,6339,0.49,1470,"S01005662",5662,92671,899.81756143756,"",74793,"dz01",202589.858737879,"dz01","S22000051","Ayr",10829.2824311485,"Ayr",6016.32559621826,"Irvine","dz01",7.286882,6.334013,4.603803,5.942838,7.284175,6.33274,4.863383,5.695016,2004,"Scotland","South Ayrshire","Ayr",621,18,603,10829.2824311485,6016.32559621826,NA,6339,1470,5097,899.81756143756
"5663","S01005663",370,"South Ayrshire",663,389,8.95,4922,5.4,36,4893.5,7.5,29,4578,-0.43,4419,-1.44,6199,3.17,6234,0.59,1225,"S01005663",5663,92493,787.498119028572,"",74794,"dz01",384579.946604813,"dz01","S22000051","Ayr",11126.7908535252,"Ayr",5709.66319859674,"Irvine","dz01",7.3117775,6.34377,4.640744,6.0476245,7.3813345,6.41228,4.9650115,5.7043865,2004,"Scotland","South Ayrshire","Ayr",663,36,627,11126.7908535252,5709.66319859674,NA,6234,1225,5062,787.498119028572
"5664","S01005664",370,"South Ayrshire",592,395,5.33,5875,1.4,8,6286,5.3,21,5409.5,-0.64,5045,-1.07,5778,2.03,6386,0.4,1719,"S01005664",5664,92712,854.848705850876,"",74795,"dz01",97997.6504829023,"dz01","S22000051","Ayr",11138.5892804748,"Ayr",5746.74249356354,"Irvine","dz01",9.020967,7.197479,4.968483,6.490852,7.689439,6.709078,5.143129,5.927792,2004,"Scotland","South Ayrshire","Ayr",592,8,584,11138.5892804748,5746.74249356354,NA,6386,1719,2599.5,854.848705850876
"5665","S01005665",370,"South Ayrshire",512,342,6.57,5499,2.9,15,5714,4.7,16,5655,-0.61,4943,-0.92,5528,5.86,5742,0.57,1277,"S01005665",5665,92610,810.540113988517,"",74796,"dz01",100899.237599508,"dz01","S22000051","Ayr",11304.2579218254,"Ayr",5655.91109928994,"Irvine","dz01",9.020967,7.197479,4.968483,6.490852,7.689439,6.709078,5.143129,5.927792,2004,"Scotland","South Ayrshire","Ayr",512,15,497,11304.2579218254,5655.91109928994,NA,5742,1277,2599.5,810.540113988517
"5666","S01005666",370,"South Ayrshire",913,520,27.37,1817,22.1,202,1479,18.5,96,1775,0.28,2344,0.25,2585,17.4,2857,0.28,2110,"S01005666",5666,91041,605.973640592196,"",74797,"dz01",11597289.6838659,"dz01","S22000051","Ayr",12716.6829701217,"Ayr",6314.55702003694,"Irvine","dz01",7.9493825,6.6182574,4.7868669,6.2795229,7.4066764,6.7907054,5.3522721,5.7949054,2004,"Scotland","South Ayrshire","Ayr",913,202,711,12716.6829701217,6314.55702003694,NA,2857,2110,4246,605.973640592196
"5667","S01005667",370,"South Ayrshire",778,477,10.47,4560,9,70,3895,9.2,44,3958,-0.38,4285,-1.07,5781,9,5130,0.14,2574,"S01005667",5667,90339,770.161615081505,"",74798,"dz01",239442.435145674,"dz01","S22000051","Ayr",12936.7345418186,"Ayr",5790.9564913964,"Irvine","dz01",7.636792,6.485071,4.900202,6.501398,7.562794,6.946326,5.488872,6.034801,2004,"Scotland","South Ayrshire","Ayr",778,70,708,12936.7345418186,5790.9564913964,NA,5130,2574,4574,770.161615081505
"5668","S01005668",370,"South Ayrshire",903,574,16.87,3280,13.3,120,2883,10.3,59,3626,-0.27,3972,-0.11,3504,13.95,3772,0.67,1084,"S01005668",5668,89419,742.406020476974,"",74799,"dz01",7021655.20169323,"dz01","S22000051","Ayr",13295.312355319,"Ayr",5732.65325471215,"Irvine","dz01",7.51047183333333,6.49440433333333,4.75733,6.3940405,7.53053616666667,7.05562366666667,5.601145,6.04556566666667,2004,"Scotland","South Ayrshire","Ayr",903,120,783,13295.312355319,5732.65325471215,NA,3772,1084,4713,742.406020476974
"5669","S01005669",380,"South Lanarkshire",615,395,19.13,2889,10.7,66,3483,10.1,40,3683,-0.09,3459,-0.08,3437,14.96,3490,1.74,190,"S01005669",5669,672,124.964639025455,"",74800,"dz01",175619147.721097,"dz01","S22000055","Dumfries",43477.8727857735,"Dumfries",39068.0482248759,"Wishaw","dz01",6.93784306358381,5.78277922543353,4.52295038728324,5.13368121965318,6.73907059537572,6.03141534682081,4.91101565895954,5.36579573410405,2004,"Scotland","South Lanarkshire","Dumfries",615,66,549,43477.8727857735,39068.0482248759,NA,3490,190,5572,124.964639025455
"5670","S01005670",380,"South Lanarkshire",683,435,22.13,2454,15.1,103,2545,12.4,54,3035,0.24,2476,0.19,2725,17.57,2808,0.92,753,"S01005670",5670,2019,58.2951131706487,"",74801,"dz01",209595018.772285,"dz01","S22000071","Motherwell and Airdrie",35226.3531894482,"Hamilton",32298.6721295134,"Wishaw","dz01",6.95598391904762,5.84928284285714,4.51005817142857,5.09694982857143,6.66742712857143,5.93911246666667,4.81093924761905,5.24575547142857,2004,"Scotland","South Lanarkshire","Motherwell and Airdrie",683,103,580,35226.3531894482,32298.6721295134,NA,2808,753,5553,58.2951131706487
"5671","S01005671",380,"South Lanarkshire",516,341,16.52,3343,11.2,58,3354,9.7,33,3807,-0.28,3996,0.01,3166,11.09,4585,0.99,685,"S01005671",5671,2047,31.3878287822518,"",74802,"dz01",133463211.428906,"dz01","S22000055","Dumfries",47764.0917980239,"Dumfries",34079.9838398805,"Wishaw","dz01",6.94844116911765,5.85150808088235,4.56548249264706,5.18165833088235,6.80482889705882,6.07139424264706,4.96129785294118,5.34708547058823,2004,"Scotland","South Lanarkshire","Dumfries",516,58,458,47764.0917980239,34079.9838398805,NA,4585,685,5560,31.3878287822518
"5672","S01005672",380,"South Lanarkshire",856,505,36.79,1090,27.7,237,946,22,111,1254,0.27,2382,1.34,393,17.99,2724,-0.14,3641,"S01005672",5672,8142,281.948538626657,"",74803,"dz01",229516.374587828,"dz01","S22000071","Motherwell and Airdrie",27550.4284925586,"Hamilton",25028.5882025207,"Wishaw","dz01",7.339036,6.248001,5.624726,6.219441,7.847637,7.537292,6.985,5.647221,2004,"Scotland","South Lanarkshire","Motherwell and Airdrie",856,237,619,27550.4284925586,25028.5882025207,NA,2724,3641,5008,281.948538626657
"5673","S01005673",380,"South Lanarkshire",643,368,10.26,4613,7.9,51,4181,5.2,19,5463,-0.3,4055,-0.92,5539,13.22,3998,0.7,1044,"S01005673",5673,4586,153.189166525921,"",74804,"dz01",46201916.9959662,"dz01","S22000071","Motherwell and Airdrie",35137.9307559838,"Hamilton",29237.4068034168,"Wishaw","dz01",6.93903168085106,5.86683610638298,4.57795774468085,5.15730453191489,6.84029923404255,6.2158559787234,5.10548463829787,5.4347810212766,2004,"Scotland","South Lanarkshire","Motherwell and Airdrie",643,51,592,35137.9307559838,29237.4068034168,NA,3998,1044,5568,153.189166525921
"5674","S01005674",380,"South Lanarkshire",941,547,14.97,3637,11.5,108,3291,10.2,56,3644,0.09,2907,-0.22,3816,15.28,3402,0.08,2754,"S01005674",5674,8260,282.696578622869,"",74805,"dz01",36683012.8085567,"dz01","S22000071","Motherwell and Airdrie",27128.4045002266,"Hamilton",24579.8048104096,"Wishaw","dz01",7.29653721052632,6.12646455263158,4.73283252631579,5.52087897368421,7.13743105263158,6.43012036842105,5.31850621052632,5.43911989473684,2004,"Scotland","South Lanarkshire","Motherwell and Airdrie",941,108,833,27128.4045002266,24579.8048104096,NA,3402,2754,5087,282.696578622869
"5675","S01005675",380,"South Lanarkshire",929,543,46.8,603,32.2,299,650,30.8,167,415,0.7,1241,0.87,1112,18.42,2614,0.57,1275,"S01005675",5675,11053,158.736045640671,"",74806,"dz01",8269530.13881278,"dz01","S22000071","Motherwell and Airdrie",25485.8794303458,"Hamilton",21587.0991675781,"Wishaw","dz01",7.35324355555556,6.18086222222222,4.778047,5.68373677777778,7.29979677777778,6.72637044444444,5.91196488888889,5.59075155555556,2004,"Scotland","South Lanarkshire","Motherwell and Airdrie",929,299,630,25485.8794303458,21587.0991675781,NA,2614,1275,4980,158.736045640671
"5676","S01005676",380,"South Lanarkshire",876,526,30.32,1563,20,175,1750,20.9,110,1413,0.11,2857,1.1,690,21.92,1957,-0.21,3858,"S01005676",5676,12757,182.170894417904,"",74807,"dz01",245704.672515158,"dz01","S22000071","Motherwell and Airdrie",22361.4197964482,"Hamilton",20185.6139390874,"Wishaw","dz01",7.215944,6.125991,4.940681,5.76773,7.454687,7.23008,7.518296,5.648225,2004,"Scotland","South Lanarkshire","Motherwell and Airdrie",876,175,701,22361.4197964482,20185.6139390874,NA,1957,3858,5213,182.170894417904
"5677","S01005677",380,"South Lanarkshire",842,568,12.43,4126,4.8,40,5104,7,40,4727.5,-0.79,5438,-0.42,4353,8.01,5327,1.77,179,"S01005677",5677,14134,37.0115144683458,"",74808,"dz01",101718043.502838,"dz01","S22000071","Motherwell and Airdrie",26244.7892474954,"Hamilton",21086.5716212491,"Wishaw","dz01",7.07979376237624,5.95371035643564,4.61307924752475,5.32075622772277,6.98092420792079,6.36860469306931,5.28202052475248,5.44507494059406,2004,"Scotland","South Lanarkshire","Motherwell and Airdrie",842,40,802,26244.7892474954,21086.5716212491,NA,5327,179,5386,37.0115144683458
"5678","S01005678",380,"South Lanarkshire",848,520,10.55,4547,7,59,4456,6.3,33,4988,-0.47,4547,-0.74,5138,8.61,5213,0.89,788,"S01005678",5678,8333,125.209019220472,"",74809,"dz01",17063207.0806375,"dz01","S22000071","Motherwell and Airdrie",33289.6211873212,"Hamilton",27688.0642970176,"Wishaw","dz01",7.03816546666667,5.95366886666667,4.61559213333333,5.40166686666667,7.08310873333333,6.63428033333333,5.5245746,5.61659893333333,2004,"Scotland","South Lanarkshire","Motherwell and Airdrie",848,59,789,33289.6211873212,27688.0642970176,NA,5213,788,5446,125.209019220472
"5679","S01005679",380,"South Lanarkshire",880,460,19.39,2849,8.3,73,4074,13.3,61,2832,-0.64,5052,0.71,1448,17.66,2793,0.98,692,"S01005679",5679,13740,163.273296920097,"",74810,"dz01",11770624.0443121,"dz01","S22000071","Motherwell and Airdrie",21897.0641457552,"Hamilton",19726.5735656941,"Wishaw","dz01",7.38224330769231,6.17982761538462,4.72581715384615,5.62371246153846,7.28558938461538,6.76337923076923,5.58163015384615,5.57047761538462,2004,"Scotland","South Lanarkshire","Motherwell and Airdrie",880,73,807,21897.0641457552,19726.5735656941,NA,2793,692,4933,163.273296920097
"5680","S01005680",380,"South Lanarkshire",730,482,26.52,1912,22.1,161,1490,14.9,72,2449,0.19,2616,-0.14,3576,9.29,5061,1.46,369,"S01005680",5680,21215,373.582247652705,"",74811,"dz01",89384644.7326642,"dz01","S22000071","Motherwell and Airdrie",18516.3701177205,"Hamilton",16425.8251440372,"Wishaw","dz01",7.186812875,6.006763375,4.58256592045455,5.33304614772727,6.97421623863636,6.25062026136364,5.08952706818182,5.33631611363636,2004,"Scotland","South Lanarkshire","Motherwell and Airdrie",730,161,569,18516.3701177205,16425.8251440372,NA,5061,369,5257,373.582247652705
"5681","S01005681",380,"South Lanarkshire",879,469,11.77,4277,10.6,93,3517,7.5,35,4573,-0.3,4048,-0.14,3586,10.69,4694.5,0.06,2858,"S01005681",5681,4030,438.129014614612,"",74812,"dz01",5780318.32855756,"dz01","S22000071","Motherwell and Airdrie",36517.3718887674,"Hamilton",29138.142356222,"Livingston","dz01",7.1296366,5.994501,4.6803428,5.470668,7.2017706,6.8369964,5.7950186,5.7324822,2004,"Scotland","South Lanarkshire","Motherwell and Airdrie",879,93,786,36517.3718887674,29138.142356222,NA,4694.5,2858,5323,438.129014614612
"5682","S01005682",380,"South Lanarkshire",656,373,5.63,5772,4,26,5339,4.8,18,5601,-0.17,3656,-0.97,5619,8.66,5200,-0.36,4380,"S01005682",5682,4030,594.912679134763,"",74813,"dz01",458658.336295197,"dz01","S22000071","Motherwell and Airdrie",36269.3751809604,"Hamilton",29442.0355605743,"Livingston","dz01",7.396706,6.072669,4.805157,5.744049,7.496214,7.123459,6.151905,5.860811,2004,"Scotland","South Lanarkshire","Motherwell and Airdrie",656,26,630,36269.3751809604,29442.0355605743,NA,5200,4380,4915,594.912679134763
"5683","S01005683",380,"South Lanarkshire",881,540,45.43,653,35.9,316,461,23.9,129,1006,0.42,1917,1.63,183,24.06,1680,-0.17,3719,"S01005683",5683,23297,456.18957793024,"",74814,"dz01",143632.602094471,"dz01","S22000071","Motherwell and Airdrie",18905.0936350366,"Hamilton",16184.8488876528,"Wishaw","dz01",7.767248,6.322142,4.924861,5.97129,7.734013,7.623757,5.886388,5.780031,2004,"Scotland","South Lanarkshire","Motherwell and Airdrie",881,316,565,18905.0936350366,16184.8488876528,NA,1680,3719,4423,456.18957793024
"5684","S01005684",380,"South Lanarkshire",923,563,27.24,1831,18.3,169,1977,17.6,99,1923,0.29,2327,1.12,663,18.96,2502,-0.91,5808,"S01005684",5684,23526,512.570690100801,"",74815,"dz01",405812.873204133,"dz01","S22000071","Motherwell and Airdrie",18610.1814119294,"Hamilton",15844.1340193908,"Wishaw","dz01",8.120589,6.443717,4.858907,5.908149,7.612329,7.093935,6.160604,5.848597,2004,"Scotland","South Lanarkshire","Motherwell and Airdrie",923,169,754,18610.1814119294,15844.1340193908,NA,2502,5808,4018.5,512.570690100801
"5685","S01005685",380,"South Lanarkshire",667,435,14.8,3668,6.1,41,4691,6,26,5147.5,-0.09,3460,-0.26,3930,11.99,4331,1.89,134,"S01005685",5685,71693,68.3029359643104,"",74816,"dz01",139884577.20108,"dz01","S22000071","Motherwell and Airdrie",14250.4353374661,"Hamilton",12716.1434322417,"East Kilbride","dz01",7.20528731468531,6.06899288111888,4.57044806293706,5.36053265734266,6.86723974825175,6.12120342657343,4.86600165734266,5.28565297902098,2004,"Scotland","South Lanarkshire","Motherwell and Airdrie",667,41,626,14250.4353374661,12716.1434322417,NA,4331,134,5228,68.3029359643104
"5686","S01005686",380,"South Lanarkshire",767,406,15.49,3528,13.8,106,2777,13.3,54,2820,-0.34,4190,-0.09,3465,17.45,2840,-1.14,6088,"S01005686",5686,26206,571.977313492082,"",74817,"dz01",339415.786413944,"dz01","S22000071","Motherwell and Airdrie",17859.9883605788,"Hamilton",15187.2017043403,"Wishaw","dz01",8.120589,6.443717,4.858907,5.908149,7.612329,7.093935,6.160604,5.848597,2004,"Scotland","South Lanarkshire","Motherwell and Airdrie",767,106,661,17859.9883605788,15187.2017043403,NA,2840,6088,4018.5,571.977313492082
"5687","S01005687",380,"South Lanarkshire",551,361,13.79,3856,7.4,41,4322,9.1,33,3979,-0.33,4146,-0.47,4484,13.43,3940,1.11,596,"S01005687",5687,32584,180.962253267652,"",74818,"dz01",30849679.1856819,"dz01","S22000071","Motherwell and Airdrie",17072.3776841305,"Hamilton",13692.6501599947,"Wishaw","dz01",7.75757582758621,6.32091782758621,4.83877520689655,5.88210934482759,7.51057251724138,6.95673644827586,5.7758875862069,5.64804744827586,2004,"Scotland","South Lanarkshire","Motherwell and Airdrie",551,41,510,17072.3776841305,13692.6501599947,NA,3940,596,4430,180.962253267652
"5688","S01005688",380,"South Lanarkshire",812,513,11.15,4403,8.3,67,4086,9.9,51,3736.5,-0.53,4727,-0.3,4035,8.62,5208,0.06,2838,"S01005688",5688,30694,415.254533542544,"",74819,"dz01",306161.550890163,"dz01","S22000071","Motherwell and Airdrie",16921.186320582,"Hamilton",14192.5045471067,"Wishaw","dz01",8.274362,6.493986,5.112324,6.867534,8.504191,7.675011,6.541381,5.980885,2004,"Scotland","South Lanarkshire","Motherwell and Airdrie",812,67,745,16921.186320582,14192.5045471067,NA,5208,2838,3799,415.254533542544
"5689","S01005689",380,"South Lanarkshire",505,341,9.15,4875,4,20,5341.5,5.9,20,5188,-0.67,5127,-0.61,4849,5.35,5833,1.05,647,"S01005689",5689,53549,113.937148595632,"",74820,"dz01",30785994.1537007,"dz01","S22000071","Motherwell and Airdrie",13782.429569852,"Hamilton",13782.429569852,"Hamilton","dz01",7.30630583870968,6.11613829032258,4.62541122580645,5.41745793548387,6.98759658064516,6.23191264516129,4.99573774193548,5.31562316129032,2004,"Scotland","South Lanarkshire","Motherwell and Airdrie",505,20,485,13782.429569852,13782.429569852,NA,5833,647,5071,113.937148595632
"5690","S01005690",380,"South Lanarkshire",751,469,13.1,3991,6.5,49,4590,7.2,34,4665,-0.45,4498,-0.33,4095,14.29,3665.5,1.39,415,"S01005690",5690,4052,479.771355004111,"",74821,"dz01",24903084.015677,"dz01","S22000071","Motherwell and Airdrie",35826.1306115923,"Hamilton",29312.2471924098,"Livingston","dz01",7.07318145454545,5.9519415,4.6259775,5.33666818181818,7.04921031818182,6.52421013636364,5.43131609090909,5.52265886363636,2004,"Scotland","South Lanarkshire","Motherwell and Airdrie",751,49,702,35826.1306115923,29312.2471924098,NA,3665.5,415,5394,479.771355004111
"5691","S01005691",380,"South Lanarkshire",677,438,15.32,3567,8.9,60,3938,9.6,42,3848.5,-0.23,3840,0.05,3066,9.75,4948,0.91,770,"S01005691",5691,30739,591.701645374627,"",74822,"dz01",20522183.5348556,"dz01","S22000071","Motherwell and Airdrie",18872.4551976286,"Hamilton",14046.5442599037,"Wishaw","dz01",7.53986933333333,6.17908738095238,4.74769857142857,5.68824857142857,7.37172119047619,6.85053057142857,5.73037,5.58518290476191,2004,"Scotland","South Lanarkshire","Motherwell and Airdrie",677,60,617,18872.4551976286,14046.5442599037,NA,4948,770,4675,591.701645374627
"5692","S01005692",380,"South Lanarkshire",667,407,18.36,3012,14.2,95,2702,9.1,37,3996,-0.27,3980,-0.49,4549,14.84,3521,1.61,272,"S01005692",5692,9310,55.0154895037882,"",74823,"dz01",30547250.641346,"dz01","S22000071","Motherwell and Airdrie",29460.1695614113,"Hamilton",23431.7374443863,"Wishaw","dz01",7.09080202941176,5.96117932352941,4.62872517647059,5.53165702941176,7.24336805882353,6.89284641176471,5.78860747058824,5.66337347058824,2004,"Scotland","South Lanarkshire","Motherwell and Airdrie",667,95,572,29460.1695614113,23431.7374443863,NA,3521,272,5371,55.0154895037882
"5693","S01005693",380,"South Lanarkshire",887,490,6.38,5567,5.1,45,4991,7.8,38,4442,-0.77,5391,-1.04,5733,3.48,6176,-0.2,3845,"S01005693",5693,24610,1622.20823891727,"",74824,"dz01",9014915.9123596,"dz01","S22000071","Motherwell and Airdrie",20460.1176579379,"Hamilton",15047.3543832491,"Wishaw","dz01",7.79839,6.1737115,4.7560947,5.6668492,7.4020699,6.6101988,5.5215234,5.4851041,2004,"Scotland","South Lanarkshire","Motherwell and Airdrie",887,45,842,20460.1176579379,15047.3543832491,NA,6176,3845,4384,1622.20823891727
"5694","S01005694",380,"South Lanarkshire",598,383,39.93,903,29.4,176,823,24.8,95,909,0.35,2147,1.17,594,19.4,2411,0.24,2242,"S01005694",5694,50223,311.831854672487,"",74825,"dz01",97899.3000466712,"dz01","S22000071","Motherwell and Airdrie",14504.9360411827,"Hamilton",12200.8356194278,"Wishaw","dz01",8.476379,6.658237,5.608418,6.643004,9.111738,8.384456,8.380323,6.217726,2004,"Scotland","South Lanarkshire","Motherwell and Airdrie",598,176,422,14504.9360411827,12200.8356194278,NA,2411,2242,3550,311.831854672487
"5695","S01005695",380,"South Lanarkshire",564,361,24.32,2159,18.8,106,1909,15.5,56,2315,0.34,2154,0.16,2811,17.73,2775,0.35,1871,"S01005695",5695,24698,1367.87644703823,"",74826,"dz01",578164.390821438,"dz01","S22000071","Motherwell and Airdrie",20416.8953723933,"Hamilton",15156.4686034985,"Wishaw","dz01",8.161386,6.22682,4.755736,5.603295,7.384818,6.409318,5.364917,5.392216,2004,"Scotland","South Lanarkshire","Motherwell and Airdrie",564,106,458,20416.8953723933,15156.4686034985,NA,2775,1871,3973,1367.87644703823
"5696","S01005696",380,"South Lanarkshire",691,389,19,2906,18.2,126,1989,11.8,46,3195,-0.04,3321,0.39,2217,15.98,3217,-0.78,5544,"S01005696",5696,56159,349.557892632666,"",74827,"dz01",279131.667644896,"dz01","S22000071","Motherwell and Airdrie",14169.1546582104,"Hamilton",11802.9605861723,"Wishaw","dz01",8.590963,6.657063,5.016203,6.574088,8.353749,8.094316,8.322931,6.046719,2004,"Scotland","South Lanarkshire","Motherwell and Airdrie",691,126,565,14169.1546582104,11802.9605861723,NA,3217,5544,3354.5,349.557892632666
"5697","S01005697",380,"South Lanarkshire",640,384,39.06,954,28.6,183,868,29.2,112,513,0.34,2155,0.87,1114,16.09,3189,-0.72,5422,"S01005697",5697,58109,359.301362232356,"",74828,"dz01",114750.082002856,"dz01","S22000071","Motherwell and Airdrie",13968.0437730671,"Hamilton",11714.0551330765,"Wishaw","dz01",8.590963,6.657063,5.016203,6.574088,8.353749,8.094316,8.322931,6.046719,2004,"Scotland","South Lanarkshire","Motherwell and Airdrie",640,183,457,13968.0437730671,11714.0551330765,NA,3189,5422,3354.5,359.301362232356
"5698","S01005698",380,"South Lanarkshire",578,395,10.56,4544,7.4,43,4323,9.6,38,3831,-0.02,3271,-0.54,4665,10.9,4638,-0.37,4417,"S01005698",5698,57833,328.82512519027,"",74829,"dz01",233715.492112681,"dz01","S22000071","Motherwell and Airdrie",13993.4566001696,"Hamilton",11901.4765009607,"Wishaw","dz01",8.590963,6.657063,5.016203,6.574088,8.353749,8.094316,8.322931,6.046719,2004,"Scotland","South Lanarkshire","Motherwell and Airdrie",578,43,535,13993.4566001696,11901.4765009607,NA,4638,4417,3354.5,328.82512519027
